,startTime,endTime,control,transitionType,targetX,targetY,targetTheta,threshXY,threshTheta,uid,sid,cid,cycleLength,targetDistance
421,1599760663.954,1599760667.963,targetdrag,press/release,529.024338292671,293.9437728241283,168.16692187901012,14.190953841645175,23.91259930601304,8Hw9LGcWcJc9Wfdam8e3CFydGmq1,-MGt8bTtb-ec0uz3zIIX,-MGt9cLHDHgvuo1K7KT4,4.009000062942505,177.7985255301578
422,1599760671.893,1599760676.214,targetdrag,press/release,369.6677711850741,244.61757408234976,104.68701482302848,27.580393414592002,56.989498876696,8Hw9LGcWcJc9Wfdam8e3CFydGmq1,-MGt8bTtb-ec0uz3zIIX,-MGt9eHOWmD0I2e9T5Sn,4.321000099182129,13.404405384838471
423,1599760680.205,1599760688.452,targetdrag,press/release,551.0080801722611,385.3225200453302,110.81124403905554,6.650392711311133,19.481386327351245,8Hw9LGcWcJc9Wfdam8e3CFydGmq1,-MGt8bTtb-ec0uz3zIIX,-MGt9gJCsreLTUtSWroR,8.246999979019165,237.11382212691848
424,1599760692.371,1599760697.655,targetdrag,press/release,263.3199709064445,182.49439277109641,-61.65624246727165,6.032166733042949,25.541774600021007,8Hw9LGcWcJc9Wfdam8e3CFydGmq1,-MGt8bTtb-ec0uz3zIIX,-MGt9jHIU0zmYnD12kFu,5.283999919891357,114.88665563874073
425,1599760701.603,1599760707.729,targetdrag,press/release,346.36862484655416,232.69113648905287,-67.30657144962973,9.408631072737126,31.52625592352346,8Hw9LGcWcJc9Wfdam8e3CFydGmq1,-MGt8bTtb-ec0uz3zIIX,-MGt9lXYkq_XeI5yN5sg,6.126000165939331,19.46805503053678
426,1599760711.878,1599760715.607,targetdrag,press/release,355.59773510388754,249.09954870260273,-37.87214835770813,17.015940686790763,48.82715624171395,8Hw9LGcWcJc9Wfdam8e3CFydGmq1,-MGt8bTtb-ec0uz3zIIX,-MGt9o25-ZL_UdMHgTf9,3.7290000915527344,1.405794004489692
427,1599760719.528,1599760722.874,targetdrag,press/release,219.76929114435623,136.92527544292435,-138.52121045482414,8.234889080790744,42.769621248317534,8Hw9LGcWcJc9Wfdam8e3CFydGmq1,-MGt8bTtb-ec0uz3zIIX,-MGt9pucjPFyNoCb3MwO,3.3459999561309814,177.18073071744243
428,1599754510.347,1599754521.668,target,click,341.8803813976769,87.42171932804794,129.36443430674248,21.983490738406207,53.86169390328074,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsn9-AcxvCY3mdAiMP,11.321000099182129,162.28414479419678
429,1599754525.531,1599754530.283,target,click,373.70046826167334,212.8745903296505,-135.51989582988875,11.066441603704689,47.677522140474906,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnChQj73_dKHOQ05x,4.752000093460083,39.79888018537382
430,1599754534.289,1599754537.367,target,click,375.4493613803728,249.65981673447592,120.35782133596912,25.43614439603844,53.13683646011877,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnEqGROK-BKRBiFT4,3.078000068664551,18.461156341537386
431,1599754541.102,1599754544.094,target,click,360.34741154382766,153.98243116919605,-27.075614520055385,25.77859571892875,10.588323420527608,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnGViVR55V7HJ69_9,2.992000102996826,95.07651419020534
432,1599754547.905,1599754552.745,target,click,422.75631005491897,316.90170256442343,-137.3701746454119,15.831062415885452,25.53324172487326,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnIA0LKjoTBVLnZl8,4.8399999141693115,94.52266142669738
433,1599754556.429,1599754558.101,target,click,355.4427804111997,250.27218509143455,59.172677891712496,27.69670496541432,10.030447107419413,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnKFCR4AWIkQYSpkv,1.6720001697540283,2.0108176830860964
434,1599754561.736,1599754566.698,target,click,278.6263774623724,205.3624946347971,107.0504918492619,27.532625165800102,22.270468334172232,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnLY7LzxRJjcv2Vs3,4.961999893188477,89.70315816162018
435,1599754570.16,1599754576.122,target,click,398.8771248577232,347.7666691200068,141.065027569188,20.959250821520236,16.30089685453997,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnNaleW3i1FzrUd0X,5.961999893188477,107.2779032019653
436,1599754579.916,1599754585.858,target,click,355.16555225832883,208.87805021650888,162.20782082865765,14.713621126438508,16.201266148578725,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnPzBWshL3e_Uepc-,5.942000150680542,40.16386501503442
437,1599754589.4,1599754593.955,target,click,128.21702020101142,253.46687256315622,92.66775478098137,23.51160681657762,25.549138695265093,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnSIOT6DFtNQejeMg,4.554999828338623,228.82658236358793
438,1599754597.692,1599754600.676,target,click,517.2564782294028,146.7301510603585,10.528648883426257,18.818716806039674,33.23437824486243,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnUJwzjdkT5uhqR4p,2.9840002059936523,190.10855008817498
439,1599754605.308,1599754609.01,target,click,229.97078837393894,312.5137535120846,-52.33819294690016,13.229448316909707,51.86114129282819,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnWAwhZmGbMYa0S8T,3.7019999027252197,142.022595003515
440,1599754612.612,1599754617.318,target,click,337.55720662647127,305.7728637630837,81.62249586514206,20.40310218934016,17.823613530698395,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnXy3XWMRbcxoZ-wi,4.706000089645386,60.009834810865755
441,1599754620.909,1599754623.086,target,click,305.7020989278627,364.9805795529243,118.78181039326526,23.790890166318725,53.64223929282812,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnZzh-WSlOz714yTO,2.177000045776367,126.81864802874613
442,1599754626.933,1599754632.473,target,click,594.8128088647636,253.15270023231997,-166.5342207795704,21.244524688245704,39.3399554766758,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnaSp9msb21Y0Y1XR,5.539999961853027,237.84906344017438
443,1599754636.099,1599754639.466,target,click,163.7440242771985,405.9768852129986,96.34728882886597,16.929094099224507,33.31040797401886,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnch2nm8I5bqhYMHi,3.367000102996826,248.97713678919794
444,1599754643.511,1599754646.885,target,click,324.1470308357664,169.9877052208053,79.52513715785682,7.450254237740134,20.39066877648007,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsneVrq8VKKjvPLivC,3.374000072479248,85.5702069015872
445,1599754650.55,1599754652.803,target,click,392.7955912342753,366.97291818409036,66.25157128847862,10.509572575559119,58.54917682188278,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsngDrg2PL8hMm8JKX,2.253000020980835,123.28395587699725
446,1599754656.836,1599754659.942,target,click,104.3732931806893,242.61239194098613,-22.572417498221,27.35516852073914,5.425801947724134,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnhl3LgvHAhXk16XY,3.1059999465942383,252.7074485152457
447,1599754663.604,1599754666.627,target,click,530.0405036450527,360.61881161164456,9.684078412741366,13.977772886718768,19.482650066280257,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnjPoPU1l9obr38hU,3.0230000019073486,205.91691287344344
448,1599754670.327,1599754673.55,target,click,213.1567444834986,359.3890463795064,89.07973095532142,27.49250868608298,47.08117846656655,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnl2rH5tV1b3o1qgO,3.2230000495910645,181.31912121495162
449,1599754677.481,1599754681.819,target,click,363.69421137812117,290.15535524812924,-70.59797312763122,5.150357648027702,23.012586978824288,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnmndvSrlJrWF9V3I,4.338000059127808,41.69623162318972
450,1599754685.516,1599754687.789,target,click,305.5831608941698,288.5106898166466,-1.1544691942635277,10.826469493590402,50.681250085124944,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnolBKcoLiN7K4Nup,2.2730000019073486,64.8443209033921
451,1599754691.458,1599754694.875,target,click,583.7865244303034,352.80925017639277,-135.14939185706692,22.070758589571447,20.835481801132758,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnqD1TlWpmBs0ya8N,3.4170000553131104,249.41629474707844
452,1599754698.61,1599754702.459,target,click,313.5462256817523,267.89800603345446,-2.252678886600261,25.66674960874429,50.45721571091447,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnrxm5jmwPNXHlFj5,3.8490002155303955,47.385283944930485
453,1599754706.09,1599754708.665,target,click,345.9512607743179,298.51746507588774,73.75551715854576,20.93381302107384,35.348245992104566,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsntmeWB0qAuJVPLr6,2.575000047683716,50.73513561644325
454,1599754712.404,1599754716.46,target,click,356.4238462758151,184.0071874402427,-21.47599318510003,7.284268152874011,18.5415564014691,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnvKJ8xTr2AVjo9aO,4.055999994277954,64.9953662774635
455,1599754720.125,1599754723.452,target,click,155.94868533809142,361.63037641079643,-112.55304427532477,9.180980984882972,29.67492015214629,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnxCxoLZoLOanu1_i,3.3269999027252197,230.4500657793776
456,1599754727.118,1599754729.139,target,click,279.0550233358133,205.47431740913777,-152.86894125807882,16.320558530020904,54.46767665339381,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGsnyvDUXatdU3ZHiPP,2.0209999084472656,89.27432123618244
457,1599754732.968,1599754735.062,target,click,283.63927459851107,210.81636704021616,-67.72611475075374,16.852722905392266,36.51641599960438,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGso-LcWjlxjHOmxoAq,2.0940001010894775,82.7029978745641
458,1599754738.751,1599754741.322,target,click,441.2869286167577,192.60164578546505,24.096670358665214,13.300773032799839,17.159044333688705,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGso0kzuo85cCUfrSNE,2.571000099182129,101.41528826441582
459,1599754744.967,1599754750.144,target,click,510.9408734492365,319.5333859271584,51.19851775828829,7.917930950960304,40.63566872985341,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGso2H6-hQBA0Lvdvnv,5.177000045776367,169.33030162573772
460,1599754753.915,1599754755.424,target,click,355.80311056467536,250.9649134253255,161.0980686682161,29.888671385764788,26.753037107172972,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGso4SvCWEdXjoICNYq,1.5090000629425049,2.300745333455256
461,1599754759.037,1599754765.085,target,click,471.8158883808212,400.3378759979796,168.71687199989574,7.592686084991752,8.146381071412307,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGso5hx1lZdFtnaheTr,6.04800009727478,189.96273565164574
462,1599754769.218,1599754772.605,target,click,200.49611981986214,302.5959531605174,-27.630677077840204,18.33344294438796,38.11650833654432,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGso8C1PUBs2jpFAN9p,3.38700008392334,165.4266928479903
463,1599754776.498,1599754778.939,target,click,194.72030469488126,304.35802368204224,-120.3671338832584,8.2173844722969,55.82653804885828,8KNqwbIcukPuWcihXvbvDDwGLEt2,-MGsn5rZomhBL-_ThMLB,-MGso9ym9x6fcWlRVWS6,2.440999984741211,171.46197915078355
464,1599758035.104,1599758045.074,drag,click,491.5180954076292,185.4329558740245,-39.916158539028295,8.19248398734319,16.63332053227284,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-aXVMKY38w5yeykE,9.96999979019165,148.78133986158932
465,1599758050.146,1599758055.42,drag,click,552.6289631147913,225.83338316751042,-84.39815635281143,7.102230916945219,42.72322816436632,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-eCXZR_hEK2KP_7Q,5.27400016784668,196.99589677156163
466,1599758059.282,1599758065.492,drag,click,493.26011800952017,307.0184613851062,-98.82130946090804,17.77162711769414,26.730590637794403,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-gRHKr5ywR5UROlT,6.210000038146973,148.09781099484024
467,1599758069.569,1599758075.578,drag,click,546.020219553038,93.71954464537245,162.74744329490593,29.843433348153717,10.390410489912512,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-ix0REEuHU6Yvep2,6.009000062942505,244.6235132096242
468,1599758079.497,1599758084.874,drag,click,311.9619571201037,192.29976276352286,159.60535278362676,9.638321146127382,23.008877983142117,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-lN8y4_jt844SWMq,5.377000093460083,72.41092603415707
469,1599758088.664,1599758095.54,drag,click,457.7843882940779,161.38115304190677,-166.73290851962886,12.24529217731937,57.91388026669092,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-nbN5T_hoHqg9zxd,6.875999927520752,133.54607918646371
470,1599758099.472,1599758103.266,drag,click,352.33795446608997,242.35306604700412,4.424641106257354,26.56858787281834,40.5235075685283,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-qFFdP-8wYf7qRBq,3.7940001487731934,8.118891521367921
471,1599758107.023,1599758112.253,drag,click,293.0592685124432,197.22944147411877,-165.6727345135934,9.767679676370806,54.29851920414566,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-s5EwzIJBBcDRyUM,5.230000019073486,82.2715495979353
472,1599758116.231,1599758124.782,drag,click,318.7294401451149,234.75006932288133,103.56512077830635,25.180342465674354,6.3921575056524365,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-uL6PdtRThD-SQuU,8.551000118255615,40.837437185859635
473,1599758128.678,1599758134.55,drag,click,343.2234167284891,268.35099185873474,-97.92523901739332,7.521168979763308,52.032746857820015,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-xNat6scnzYkkePS,5.871999979019165,23.754055076001073
474,1599758138.37,1599758144.059,drag,click,292.65936569144554,276.593589341982,67.51418725677442,24.57111529946328,59.808356367278975,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt-zk18GeiYE8B9y3z,5.689000129699707,70.00802379728397
475,1599758147.84,1599758151.443,drag,click,365.6694413089518,247.23779447020945,3.097288301263874,27.36646470930217,13.799664588530689,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt013-l_TAk3xpCuzs,3.6030001640319824,8.846727131464148
476,1599758155.219,1599758160.105,drag,click,334.957715256094,189.84242556021687,37.11672272615186,14.082989101066444,57.40894786803304,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt02rIrs6Jy_dtuuC1,4.885999917984009,63.130665530547944
477,1599758163.903,1599758169.834,drag,click,375.9531429299682,205.18332756440452,176.3720516573437,29.41505325065412,52.1089560400071,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt04yzZRjetYW7BcDG,5.930999994277954,47.74015511340611
478,1599758173.725,1599758178.909,drag,click,462.3733513034172,380.4962787982683,129.74668136011974,23.229576595758363,40.03253829809478,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt07NS7096ZjS95Ga9,5.184000015258789,168.50760962848318
479,1599758189.301,1599758195.599,drag,click,229.93026640700492,346.2952780297104,102.60721070363735,6.322885516881336,14.851346565026141,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0BAp4vrZn3Ec405i,6.297999858856201,160.0408957806516
480,1599758199.651,1599758205.013,drag,click,534.7054618959011,199.57306331839249,84.28096572257529,7.206194434829084,26.35026966759523,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0DhY4vl9V2_k5HfO,5.361999988555908,184.45122189175973
481,1599758208.869,1599758213.553,drag,click,578.6164728745622,237.69310766531348,49.4732910885803,21.112803661003724,30.07474093180294,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0Fx_aVcMOfXaoKv3,4.684000015258789,221.90472474381826
482,1599758217.426,1599758221.987,drag,click,384.2685461276409,117.56709763917053,32.54282738583083,24.895010467419166,56.026596480855844,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0I2HExWssp1QTsFP,4.560999870300293,134.23181974072546
483,1599758225.748,1599758228.227,drag,click,529.4405220874625,315.10313223626554,-17.832207586944257,21.47107900689604,45.26809436737122,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0K4JgaFxdnLPs3TB,2.4790000915527344,184.67635947581877
484,1599758232.1,1599758236.064,drag,click,238.6142492114322,163.33396703396113,-70.51583384256482,18.46973050652729,41.2992814204933,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0LcZBvutbUOSzcYN,3.9639999866485596,146.12958356852778
485,1599758239.811,1599758244.993,drag,click,266.55113149767766,299.1039041027675,125.14085237989232,27.794496100345285,22.08195300358702,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0NW2xo3OOqoa8626,5.181999921798706,103.39922156230055
486,1599758248.826,1599758253.693,drag,click,506.0008462476249,341.1457399629171,176.50787959483546,10.063000509435408,51.36621757016691,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0PhuZPSPtg-iraHp,4.867000102996826,175.19157963732704
487,1599758257.546,1599758262.752,drag,click,473.95646467635686,287.11893944281184,-21.679608263344015,25.072071037534435,11.659188284579571,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0Rq9bogQrxxA9xzq,5.206000089645386,123.01165869069756
488,1599758266.451,1599758271.801,drag,click,551.6748126761933,261.0946071197807,88.51621039966794,28.541246519183424,18.499885810398048,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0U0IUCFjSoQ6rZbI,5.3500001430511475,195.05015306810907
489,1599758275.745,1599758280.889,drag,click,460.1793841176587,415.2449305191449,140.35010118073896,12.29725113477009,30.11140050029669,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0WHWX_8-d62TgElN,5.144000053405762,195.66134577431146
490,1599758284.946,1599758289.51,drag,click,344.90812691533114,282.959456190661,-119.33735097837783,6.959980975676132,5.647989969754499,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0YXHlDq5sTZUGbtn,4.563999891281128,36.04799660814957
491,1599758293.247,1599758298.423,drag,click,366.8606768001617,370.2887997719394,-145.3415633168767,15.371562219910707,7.625905187295885,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0_YzPmdzz-BVowvC,5.176000118255615,121.68897196161555
492,1599758302.271,1599758307.663,drag,click,559.1718322162046,218.1929304881431,-24.954604434113318,7.092835735330739,15.85194112285631,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0bkzFyDwUrfgeg-T,5.392000198364258,204.5055629403894
493,1599758311.451,1599758313.766,drag,click,213.9195800700115,204.22848945299285,2.9605196948012136,7.656964528022596,50.49774743533535,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0e-QUmdgp6YCC3m3,2.315000057220459,149.92162860642432
494,1599758317.623,1599758323.079,drag,click,473.06243396515094,109.36063400810275,-113.67738681769836,21.55002361072627,45.479820746890795,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0fVrtuDgKLpGcgGf,5.456000089645386,181.57544193126463
495,1599758326.993,1599758332.426,drag,click,142.27416090726115,145.32145273948078,133.25069045542998,29.03184694456328,48.48134734505295,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0hnG5xbvmi5ry1mL,5.433000087738037,238.44585787161935
496,1599758336.348,1599758341.621,drag,click,367.8088017978704,248.57266365324745,55.2507482222544,9.706108760133628,27.212898507701347,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0k4RqJ3wg5QylfSw,5.273000001907349,10.81724607554538
497,1599758345.5,1599758350.73,drag,click,388.54777415571715,217.3617222555617,169.54046043715178,21.509991132876348,18.599989734363085,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0mJS7SfyHp_c5O7t,5.230000019073486,44.67933160662048
498,1599758354.528,1599758359.217,drag,click,264.60514435921704,214.3758021654381,102.64061516664502,6.926847097385195,56.51480579878685,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0oWV97VU15drZHMn,4.688999891281128,98.66936923163136
499,1599758363.021,1599758367.867,drag,click,279.209184760463,412.4005698118882,-43.4966303204012,12.636261588130782,39.85644329812397,9N9FZKHIQrO7wIhXMRbf4xR4WJE2,-MGt-ZwX9aQO2MvuDRK8,-MGt0qaCiK3y8D5Bamle,4.8460001945495605,180.9728077653699
500,1599756377.104,1599756381.72,arrow,press/release,357.70784542212795,244.898108746044,65.10294454286236,12.283849124763911,52.45813987647159,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsuGkFNFylVqVA4LLo,4.615999937057495,4.162518108177826
501,1599756387.395,1599756399.369,arrow,press/release,235.93958966245228,219.07497578423255,-145.24589354993554,8.365207191637898,27.70778031306366,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsuJG31cSBK1C54WuK,11.973999977111816,124.70417004017828
502,1599756403.515,1599756411.759,arrow,press/release,286.5900592516215,384.82625758090217,52.617690457755366,8.539378995747136,10.570847206385448,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsuNBvSgYMX0vJit6j,8.24399995803833,152.99128081241676
503,1599756421.276,1599756435.647,arrow,press/release,419.56143818147336,234.0696965824533,88.50562689344854,27.58808339046959,57.264055565746766,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsuRXRG8fxN-710Nyc,14.371000051498413,64.31832948292671
504,1599756439.414,1599756532.64,arrow,press/release,192.060664168523,214.8489365016327,113.40782208784698,16.78635506306004,8.249892008903636,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsuVxqwn16js1uA2mq,93.2260000705719,168.43776192587654
505,1599756536.334,1599756558.656,arrow,press/release,336.1961891473386,334.0643663470748,-170.26039751925356,13.23237785786492,45.006045893998966,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsuscDq8nWv5G9KnvG,22.3219997882843,87.57137070996811
506,1599756562.273,1599756574.088,arrow,press/release,185.8259575491306,289.5661263065397,131.29090105515266,15.999161563848414,15.971226788290048,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsuyxW2AqUNvufO_f1,11.815000057220459,175.91521654618217
507,1599756578.279,1599756605.697,arrow,press/release,247.69136415161,274.7658131018146,44.593582754633104,22.64993387839856,5.161462694741673,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsv1rbcyGnh3yePgOZ,27.417999982833862,112.3042964264216
508,1599756609.551,1599756654.624,arrow,press/release,380.4135048275999,306.32273369938986,-31.398618657538858,24.63276780281214,5.721334052110388,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsv9VEZrvM8-an0FZg,45.07299995422363,61.920012977091744
509,1599756658.274,1599756695.552,arrow,press/release,225.5724796687258,407.47834149958214,-70.02573869164995,25.19334276500136,7.951642452909136,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsvLOYi-9G7unQqK38,37.27800011634827,205.88486545855108
510,1599756699.262,1599756713.84,arrow,press/release,421.85850034375915,282.0056847508467,121.6482236162237,14.569452995008035,16.20747418570243,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsvVOyqeRJUBgbBpe5,14.577999830245972,72.77362360576583
511,1599756717.411,1599756795.679,arrow,press/release,371.7218574028142,238.56539024163845,98.49358170696485,29.281566619270905,22.739904128541585,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsvZpY1R63RCGnr4n-,78.26799988746643,18.044782243022183
512,1599756800.27,1599756818.817,arrow,press/release,423.42723069658234,377.60700706374473,-79.61649887523413,24.535906582494135,20.394507838100616,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsvt3E4SNFiPM84WQc,18.54699993133545,144.74922881974558
513,1599756822.564,1599756841.192,arrow,press/release,147.04938797513498,296.64318434441185,-98.46836122903349,22.931709932127,59.74278660944411,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsvyVZbMP0JUkxouT3,18.628000020980835,215.288486696551
514,1599756844.755,1599756860.131,arrow,press/release,305.7887833168387,297.2202632588963,88.3707931339776,15.113484322175847,14.518828845158776,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsw2vIr77wK0HQuwV7,15.375999927520752,70.34047556653965
515,1599756863.71,1599756871.2,arrow,press/release,258.9983603230311,417.87199504007026,33.49546287771089,13.813007094920335,42.57831496763142,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsw7YTneVO_NX2MVne,7.490000009536743,195.24874413984833
