,startTime,endTime,control,transitionType,targetLocX,targetLocY,targetLocZ,targetRotX,targetRotY,targetRotZ,targetDimX,targetDimY,targetDimZ,targetType,uid,sid,cid,interfaceID,numClicks,draggingDuration,resetIKNum,topViewDuration,sideViewDuration,frontViewDuration,numViewSwitches,taskID,cycleLength,eeLocX,eeLocY,eeLocZ,eeRotX,eeRotY,eeRotZ
60,1604128541.605,1604128548.721,target,click,6.077382325928058,2.17485034434027,-0.9020956596656141,90,0,0,0.12168067396882865,0.12168067396882865,1.0,cylinder,5uBDwp8gLAcwU4sugsAtb7t5S1g2,-MKxVix-tiW9acMGylie,-MKxVki_tIEP943KgWWJ,target-click,3,-1.0,0,7.116,0.0,0.0,1,0,7.115999937057495,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
61,1604128552.638,1604128627.797,target,click,4.677722024725202,1.3690388741246753,0.1659960538451677,90,0,0,0.12168067396882865,0.12168067396882865,1.0,cylinder,5uBDwp8gLAcwU4sugsAtb7t5S1g2,-MKxVix-tiW9acMGylie,-MKxVnPy7bpjBqM0md7C,target-click,25,-1.0,3,21.64,21.633,31.886,9,1,75.15899991989136,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
62,1604128631.765,1604128658.212,target,click,2.3114810836715414,2.711441518275601,-1.9603467908003092,0,0,90,0.16158058220300317,1.9758605042745718,0.3537235059867979,box,5uBDwp8gLAcwU4sugsAtb7t5S1g2,-MKxVix-tiW9acMGylie,-MKxW5jKHXjbtLpzL0Uz,target-click,10,-1.0,0,3.629,20.893,1.925,4,2,26.4469997882843,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
63,1604128662.485,1604128711.447,target,click,2.348539501931567,2.536510645611518,-1.7026260805986766,0,90,90,0.16158058220300317,1.9758605042745718,0.3537235059867979,box,5uBDwp8gLAcwU4sugsAtb7t5S1g2,-MKxVix-tiW9acMGylie,-MKxWDEK4BtloifYZm2g,target-click,17,-1.0,1,15.78,14.17,19.012,5,3,48.962000131607056,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
64,1604128715.641,1604128730.238,target,click,2.771375600325636,1.6105993525743862,-0.9877221545049766,0,45,90,0.16158058220300317,1.9758605042745718,0.3537235059867979,box,5uBDwp8gLAcwU4sugsAtb7t5S1g2,-MKxVix-tiW9acMGylie,-MKxWQCtg86OjzF2FJQS,target-click,5,-1.0,0,1.481,5.515,7.601,3,4,14.596999883651733,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
65,1604085168.818,1604085177.257,arrow,press/release,6.11701782758802,3.085230205934268,-0.5946178290622274,90,0,0,0.13755196328120325,0.13755196328120325,1.0,cylinder,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvIenRhBTTcdP5RMS,arrow-press/release,4,5.212,0,8.439,0.0,0.0,1,0,8.438999891281128,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
66,1604085182.086,1604085196.342,arrow,press/release,5.6555752368274685,3.179115169096745,-0.9061010304017219,90,0,0,0.13755196328120325,0.13755196328120325,1.0,cylinder,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvLu6rWrxlDpKCYkv,arrow-press/release,6,8.225,0,12.28,1.976,0.0,2,1,14.25600004196167,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
67,1604085201.378,1604085229.137,arrow,press/release,2.7687426163694804,2.9158637536574696,-1.793544649276801,0,0,90,0.11603193270747925,1.8418589002457124,0.34597636488830485,box,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvQbX7AD64DJ2S1CK,arrow-press/release,10,13.641,0,13.814,13.945,0.0,3,2,27.759000062942505,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
68,1604085233.555,1604085284.681,arrow,press/release,3.356368786198086,1.0868112972449118,1.2817675690832937,0,90,90,0.11603193270747925,1.8418589002457124,0.34597636488830485,box,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvYTIm9-n0VbsRNsT,arrow-press/release,20,32.47,0,17.491,13.851,19.784,5,3,51.12599992752075,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
69,1604085290.013,1604085333.294,arrow,press/release,3.12778007435987,1.3692561073770033,-2.1406434020862766,0,45,90,0.11603193270747925,1.8418589002457124,0.34597636488830485,box,5ubIgnfjNVeHmTHfQxVtNjpJpZj1,-MKuvGdKVePXDXF6LN2Y,-MKuvlFSBy012GnoP1bj,arrow-press/release,12,22.47,0,14.58,22.56,6.141,4,4,43.28099989891052,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
70,1604179878.968,1604179897.786,panel,press/release,6.258280319017108,3.414426783966632,-0.7733767020531627,90,0,0,0.1382633803774193,0.1382633803774193,1.0,cylinder,6Iwxx46AvEf6JT8hOOGAUduCHh13,-ML-ZZ3lmmv_o_2P7TOW,-ML-ZaFsJ0y_-2auC5R-,panel-press/release,38,6.035,0,15.766,3.052,0.0,2,0,18.818000078201294,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
71,1604179903.14,1604179910.134,panel,press/release,5.532669131770827,3.1218805386019,-0.3246010544962037,90,0,0,0.1382633803774193,0.1382633803774193,1.0,cylinder,6Iwxx46AvEf6JT8hOOGAUduCHh13,-ML-ZZ3lmmv_o_2P7TOW,-ML-Zg9ZuZ92IKvzn2LG,panel-press/release,12,3.031,0,5.55,1.444,0.0,2,1,6.99399995803833,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
72,1604179915.091,1604179951.417,panel,press/release,1.7316137727933483,1.5706482874445578,-3.346410557530246,0,0,90,0.1272701125885765,2.281079419833195,0.32332989762137776,box,6Iwxx46AvEf6JT8hOOGAUduCHh13,-ML-ZZ3lmmv_o_2P7TOW,-ML-Zj4In8xWi7im7fT8,panel-press/release,46,12.11,0,14.944,17.666,3.716,4,2,36.32599997520447,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
73,1604179955.729,1604180086.347,panel,press/release,3.733443393403379,1.0705356141721327,1.6957517784601652,0,90,90,0.1272701125885765,2.281079419833195,0.32332989762137776,box,6Iwxx46AvEf6JT8hOOGAUduCHh13,-ML-ZZ3lmmv_o_2P7TOW,-ML-Zt-GO09aIIc7x0_4,panel-press/release,252,38.796,0,46.682,48.553,35.383,6,3,130.617999792099,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
74,1604180091.056,1604180193.576,panel,press/release,2.1840488738856605,2.667693184676632,-2.19957717276947,0,45,90,0.1272701125885765,2.281079419833195,0.32332989762137776,box,6Iwxx46AvEf6JT8hOOGAUduCHh13,-ML-ZZ3lmmv_o_2P7TOW,-ML-_P1kqL3fDUNIj8bv,panel-press/release,170,34.949,0,91.984,5.985,4.551,5,4,102.51999998092651,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
75,1604085969.775,1604085981.58,arrow,press/release,6.1493646294604005,2.2749171174909764,-0.6681444927516009,90,0,0,0.14535978541807903,0.14535978541807903,1.0,cylinder,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuyMCj3OrusGJDyFJc,arrow-press/release,4,4.936,0,11.805,0.0,0.0,1,0,11.804999828338623,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
76,1604085985.64,1604086014.669,arrow,press/release,4.82912436218008,3.441601661363355,-0.9576396161511911,90,0,0,0.14535978541807903,0.14535978541807903,1.0,cylinder,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuyQ4cGzvIbc1I3MQ1,arrow-press/release,12,15.11,0,24.428,4.601,0.0,2,1,29.02899980545044,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
77,1604086021.358,1604086063.791,arrow,press/release,2.9427791251315107,1.398922169386133,-0.9009570054335239,0,0,90,0.10092789136178985,2.031159399015317,0.3474493604426683,box,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuyYnimFi-OPzxzAwy,arrow-press/release,14,23.692,1,35.169,7.264,0.0,3,2,42.43299984931946,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
78,1604086068.218,1604086104.754,arrow,press/release,3.8834949192831627,2.0463914730337582,0.5132227217637384,0,90,90,0.10092789136178985,2.031159399015317,0.3474493604426683,box,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuyjEuKNLPG1tJZNq4,arrow-press/release,14,19.786,0,31.553,2.807,2.176,3,3,36.53600001335144,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
79,1604086109.132,1604086214.678,arrow,press/release,2.6503708570933515,2.3748066987275958,0.06540869651778003,0,45,90,0.10092789136178985,2.031159399015317,0.3474493604426683,box,7tRDSVddXRbtmAMy9gpDil2oXrL2,-MKuyL6Hw6OYJJRS8RbF,-MKuytEB1BVBDPD-X6hR,arrow-press/release,36,59.516,0,56.413,14.596,34.537,8,4,105.5460000038147,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
80,1604085462.666,1604085470.567,drag,press/release,6.465377111101255,1.6994716015931934,-0.6221727601375441,90,0,0,0.1348358304706914,0.1348358304706914,1.0,cylinder,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwQP9MR6kMNPsbtOt,drag-press/release,4,4.249,0,6.533,1.368,0.0,2,0,7.901000022888184,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
81,1604085476.265,1604085485.565,drag,press/release,4.109537801704883,3.666049662463325,-1.7199190933393218,90,0,0,0.1348358304706914,0.1348358304706914,1.0,cylinder,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwTidlhJyuR6r9kL-,drag-press/release,4,5.455,0,5.406,3.894,0.0,3,1,9.299999952316284,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
82,1604085491.15,1604085523.471,drag,press/release,2.9637857157403475,1.790445571004482,-1.6826732845433865,0,0,90,0.13723590216531065,2.120687880695705,0.39605710788230386,box,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwXMDOgqElJlKHMhD,drag-press/release,14,23.319,0,13.816,18.505,0.0,3,2,32.32099986076355,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
83,1604085528.063,1604085553.542,drag,press/release,2.340102475581383,2.0599298020714834,1.4026744066555654,0,90,90,0.13723590216531065,2.120687880695705,0.39605710788230386,box,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwfMzYBEeVJ2oHtqH,drag-press/release,12,17.463,0,4.375,19.36,1.744,4,3,25.479000091552734,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
84,1604085557.519,1604085568.872,drag,press/release,2.6203685237572922,2.587153526765816,-2.319318700645779,0,45,90,0.13723590216531065,2.120687880695705,0.39605710788230386,box,8by7iYdgdYTEnM5YOpvzMn5M8Aq2,-MKuwM-Z2ecfV--psWuS,-MKuwmZEU2JbsLXW8sda,drag-press/release,6,4.49,0,6.791,0.0,4.562,2,4,11.352999925613403,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
85,1604021639.211,1604021649.787,panel,press/release,6.443044723731398,2.4845212397088328,-0.8933885297087671,90,0,0,0.14289690107910258,0.14289690107910258,1.0,cylinder,9v7OGGd4xhYCXy1LX9x7gvB4qm93,-MKr7w9LaXa9C1XcO9ji,-MKr7xVff18SRGy7gqEj,panel-press/release,24,3.861,0,4.011,0.0,6.565,3,0,10.575999975204468,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
86,1604021654.123,1604021668.265,panel,press/release,4.5387392159473405,2.3353710224503406,-0.4487216378535406,90,0,0,0.14289690107910258,0.14289690107910258,1.0,cylinder,9v7OGGd4xhYCXy1LX9x7gvB4qm93,-MKr7w9LaXa9C1XcO9ji,-MKr808fZw_k0NdAWgNN,panel-press/release,18,4.175,0,6.19,0.0,7.952,3,1,14.142000198364258,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
87,1604021672.813,1604021734.138,panel,press/release,2.3087753258510952,2.6278850152853233,0.5073458632630778,0,0,90,0.11088001782731756,2.2134620036676615,0.31371478708160183,box,9v7OGGd4xhYCXy1LX9x7gvB4qm93,-MKr7w9LaXa9C1XcO9ji,-MKr84hhgFlz-RWiK6b5,panel-press/release,94,14.271,0,19.807,34.155,7.363,3,2,61.325000047683716,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
88,1604021740.365,1604021823.054,panel,press/release,3.3814121203191987,2.816529911326828,-3.389776521251703,0,45,90,0.11088001782731756,2.2134620036676615,0.31371478708160183,box,9v7OGGd4xhYCXy1LX9x7gvB4qm93,-MKr7w9LaXa9C1XcO9ji,-MKr8LCCZyycJElqycMD,panel-press/release,96,22.488,0,35.942,5.002,41.745,8,3,82.68899989128113,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
89,1604014348.19,1604014361.672,drag,press/release,6.056799427976233,2.8453833449527397,-0.9386680316457257,90,0,0,0.12186433144537723,0.12186433144537723,1.0,cylinder,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqh8TTBbY4UHiNb3Y-,drag-press/release,6,6.657,0,5.268,0.0,8.214,4,0,13.48199987411499,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
90,1604014366.105,1604014384.364,drag,press/release,4.985298586359819,3.4734729636616706,0.5570937868650949,90,0,0,0.12186433144537723,0.12186433144537723,1.0,cylinder,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhCqOfWIWxugU_9qs,drag-press/release,4,10.125,0,11.424,1.51,5.325,3,1,18.259000062942505,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
91,1604014389.054,1604014418.464,drag,press/release,2.526481352661657,1.676104037782498,-3.7916100860214916,0,0,90,0.1477866401742609,1.9059008919014127,0.38795210302005,box,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhIRymtP093Dag_Ps,drag-press/release,10,14.162,0,2.933,18.554,7.923,5,2,29.41000008583069,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
92,1604014422.397,1604014473.526,drag,press/release,3.567171237400569,2.4523423850588375,-0.22080124843028104,0,90,90,0.1477866401742609,1.9059008919014127,0.38795210302005,box,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhQ_xTN_Dq8ooLCW5,drag-press/release,18,35.963,0,20.146,16.658,14.325,6,3,51.12899994850159,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
93,1604014477.343,1604014495.005,drag,press/release,2.1598122237919744,1.629845117992983,-2.86100355037999,0,45,90,0.1477866401742609,1.9059008919014127,0.38795210302005,box,9xnBqt22OPcQnpS175UslVPl4Od2,-MKqh59t5m0Mvr2fBfJW,-MKqhd-UO3N56EnGVyRZ,drag-press/release,10,8.249,0,7.669,8.355,1.638,3,4,17.66200017929077,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
94,1604086294.635,1604086300.176,arrow,press/release,6.461219755112839,2.310994189094448,-0.9479273219446098,90,0,0,0.13877218683584372,0.13877218683584372,1.0,cylinder,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzaWfoHZFVZNqHBwu,arrow-press/release,4,3.105,0,5.541,0.0,0.0,1,0,5.541000127792358,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
95,1604086304.292,1604086318.13,arrow,press/release,4.72921302932459,1.230751989842605,-1.6837788837265637,90,0,0,0.13877218683584372,0.13877218683584372,1.0,cylinder,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzcsZrzxqgVNLDQ75,arrow-press/release,8,5.15,0,7.022,6.816,0.0,4,1,13.838000059127808,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
96,1604086322.441,1604086350.135,arrow,press/release,2.650798269786626,2.3506849634730114,-3.35117738711111,0,0,90,0.1893131190801734,2.1832305127467495,0.3505371648116546,box,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzhJ9vOSFlhGlDECj,arrow-press/release,20,13.225,0,5.328,16.992,5.374,4,2,27.694000005722046,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
97,1604086354.172,1604086388.347,arrow,press/release,3.3725209467938644,1.9177610291860687,-2.306800431813633,0,90,90,0.1893131190801734,2.1832305127467495,0.3505371648116546,box,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzp2wFPIJdNT1_qgw,arrow-press/release,26,16.036,0,10.175,8.615,15.385,6,3,34.174999952316284,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
98,1604086392.11,1604086507.268,arrow,press/release,2.075684835171678,2.505499483298515,-2.580628662715319,0,45,90,0.1893131190801734,2.1832305127467495,0.3505371648116546,box,Be4CXf88XagJCm6KT7GsumaKIOf2,-MKuzV5-xt_pYDaYsiR3,-MKuzyJivxdelwnKLHl1,arrow-press/release,70,67.219,0,17.479,58.722,38.957,12,4,115.1579999923706,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
99,1604086198.907,1604086221.579,targetdrag,click,6.305238983919603,1.9765184466491021,-0.8272771851975115,90,0,0,0.13812279424542562,0.13812279424542562,1.0,cylinder,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzE8vmfqUjly_PpZn,targetdrag-click,4,-1.0,2,22.672,0.0,0.0,1,0,22.67199993133545,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
100,1604086233.18,1604086242.394,targetdrag,click,5.816837679709362,2.212330165653719,0.5332607065845272,90,0,0,0.13812279424542562,0.13812279424542562,1.0,cylinder,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzMWRNxdmBy6kIOhd,targetdrag-click,2,-1.0,0,9.214,0.0,0.0,1,1,9.21399998664856,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
101,1604086247.225,1604086356.666,targetdrag,click,3.8975967675089462,1.9767462638195572,-3.672577008165461,0,0,90,0.09052173606110255,1.9881947545384877,0.32905847015340167,box,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzPwtA8ABA98dY3dA,targetdrag-click,6,-1.0,5,64.165,13.655,31.621,5,2,109.44099998474121,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
102,1604086361.827,1604086421.629,targetdrag,click,2.7323248807905807,2.1813065478986986,0.6691372778604716,0,90,90,0.09052173606110255,1.9881947545384877,0.32905847015340167,box,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKuzqvYHhSKgAnEx7Ni,targetdrag-click,12,-1.0,0,6.746,33.995,19.061,4,3,59.80200004577637,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
103,1604086489.186,1604086499.706,targetdrag,click,3.8673545709141712,2.631495945995435,-1.1212985971653562,0,45,90,0.09052173606110255,1.9881947545384877,0.32905847015340167,box,CHZjU3tnQxXOgJlFIlt3SuctwbR2,-MKuz9o8F82n7vkH3-LB,-MKv-L0YBgL50hN-7gD4,targetdrag-click,2,-1.0,0,7.085,0.0,3.435,2,4,10.519999980926514,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
104,1604085904.664,1604085917.887,arrow,press/release,6.3891763250906575,2.3341338385228525,-0.9661213315865536,90,0,0,0.12852307147075667,0.12852307147075667,1.0,cylinder,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuy6JNolg3NWcI73-K,arrow-press/release,4,8.336,0,9.179,4.044,0.0,2,0,13.223000049591064,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
105,1604085923.228,1604085942.629,arrow,press/release,5.915211810475659,3.627225881867739,-1.4471379897269725,90,0,0,0.12852307147075667,0.12852307147075667,1.0,cylinder,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuyAqRPcmSATwiyn4a,arrow-press/release,6,9.313,0,0.0,9.571,9.83,3,1,19.401000022888184,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
106,1604085946.983,1604085958.084,arrow,press/release,3.773708096495965,2.463570338613618,-1.0729981528514765,0,0,90,0.1502019837610913,1.7204756758149682,0.3747724787371135,box,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuyGdbYP3BSUV6oaBX,arrow-press/release,4,5.328,0,8.292,2.809,0.0,2,2,11.1010000705719,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
107,1604085962.441,1604086191.626,arrow,press/release,2.0509955298167846,1.305607167522571,-0.8169670225978498,0,90,90,0.1502019837610913,1.7204756758149682,0.3747724787371135,box,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuyKQ8Ja6zul9hfzqP,arrow-press/release,118,128.641,1,71.199,70.131,87.855,18,3,229.18499994277954,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
108,1604086196.213,1604086284.492,arrow,press/release,3.4442057833475066,1.1857507609028137,-1.748337167146853,0,45,90,0.1502019837610913,1.7204756758149682,0.3747724787371135,box,Ck7TF84oJzY86wW62d0Rt0vpb933,-MKuy4DG_LE0W6f-w2s4,-MKuzDUpQulWIBAuHUrH,arrow-press/release,50,49.411,0,10.256,54.409,23.614,7,4,88.27900004386902,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
109,1604119720.041,1604119722.775,target,click,6.409484669108092,2.601971041659921,-0.9438693970227428,90,0,0,0.1444843949818899,0.1444843949818899,1.0,cylinder,CoIBIWDldBPxi23HLclw9EtxFIl2,-MKwz4X20TqEGHEkPNza,-MKwz60dIsmQeiQLf7gp,target-click,1,-1.0,0,2.734,0.0,0.0,1,0,2.7340002059936523,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
110,1604119728.763,1604119740.594,target,click,5.164315466508118,1.5331532873156253,0.11659480946006973,90,0,0,0.1444843949818899,0.1444843949818899,1.0,cylinder,CoIBIWDldBPxi23HLclw9EtxFIl2,-MKwz4X20TqEGHEkPNza,-MKwz88wwguC9xY69ryA,target-click,4,-1.0,0,8.401,0.0,3.43,2,1,11.831000089645386,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
111,1604119746.827,1604119773.403,target,click,2.663445772171916,2.9006514500110137,1.0466923654667761,0,0,90,0.12879634778822696,1.8443997535194243,0.34954011642106814,box,CoIBIWDldBPxi23HLclw9EtxFIl2,-MKwz4X20TqEGHEkPNza,-MKwzCZAxi6TfwyvI1p9,target-click,6,-1.0,0,4.883,2.361,19.332,4,2,26.576000213623047,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
112,1604119779.343,1604120177.401,target,click,2.5928749315616697,2.146959624838043,-3.150620230279152,0,45,90,0.12879634778822696,1.8443997535194243,0.34954011642106814,box,CoIBIWDldBPxi23HLclw9EtxFIl2,-MKwz4X20TqEGHEkPNza,-MKwzKVEx-ymrB05hKeK,target-click,273,-1.0,3,93.506,181.071,123.481,40,3,398.05800008773804,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
113,1604093775.083,1604093788.298,target,click,6.284395032302469,1.6974881514286433,-0.7389191357730628,90,0,0,0.1461573705902805,0.1461573705902805,1.0,cylinder,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvR7nfgJnbcwZZvvf8,target-click,2,-1.0,0,11.856,1.359,0.0,2,0,13.21500015258789,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
114,1604093793.503,1604093798.271,target,click,5.757101889713654,2.917454282088626,0.3880481245304268,90,0,0,0.1461573705902805,0.1461573705902805,1.0,cylinder,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvRCIUKhaK_wjWaARw,target-click,1,-1.0,0,1.586,3.182,0.0,2,1,4.767999887466431,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
115,1604093802.544,1604093823.953,target,click,1.5512300253991453,2.673304324546929,-2.932879213452708,0,0,90,0.1039295438302351,2.0823133009956085,0.3838310512964616,box,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvREVk6tFrj-kzFhod,target-click,6,-1.0,0,13.355,5.404,2.65,3,2,21.409000158309937,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
116,1604093828.221,1604093838.026,target,click,3.0227237877042348,1.0506455088781732,-2.5312046570127253,0,90,90,0.1039295438302351,2.0823133009956085,0.3838310512964616,box,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvRKlxroKAy3lBT8QQ,target-click,8,-1.0,0,2.224,0.0,7.581,2,3,9.805000066757202,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
117,1604093842.407,1604093861.555,target,click,2.1370234874530647,2.0955332844484635,-0.2060538036908115,0,45,90,0.1039295438302351,2.0823133009956085,0.3838310512964616,box,DeV5F9yf1IgGyvmih4ZNvcEBaeq2,-MKvR50s9EAC9hmPXVQP,-MKvROEbxUMAb4u2nFYX,target-click,12,-1.0,0,9.985,5.242,3.921,4,4,19.14800000190735,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
118,1604022792.638,1604022795.131,target,click,6.202056291555644,2.015812437135295,-0.6784557397871471,90,0,0,0.12168574714549858,0.12168574714549858,1.0,cylinder,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCM5yXF8Y9qrpb6U-,target-click,1,-1.0,0,2.493,0.0,0.0,1,0,2.493000030517578,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
119,1604022799.827,1604022806.712,target,click,5.328888726181087,1.6169457055351713,0.23344509326731977,90,0,0,0.12168574714549858,0.12168574714549858,1.0,cylinder,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCNrIgRBoHqAy2sjE,target-click,3,-1.0,0,5.671,1.214,0.0,2,1,6.884999990463257,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
120,1604022814.959,1604022824.178,target,click,1.770463536035761,2.523067543258456,0.16467767471724315,0,0,90,0.1186889817226984,2.0079347921976956,0.35653165883033555,box,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCRYjdp_fBtnlcfaS,target-click,2,-1.0,0,0.0,4.221,4.998,3,2,9.218999862670898,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
121,1604022830.924,1604022849.111,target,click,3.9829474823327873,1.5440917106050422,0.7047158054662539,0,90,90,0.1186889817226984,2.0079347921976956,0.35653165883033555,box,EFbdtTCPneUubxZG8ukXgOlml263,-MKrCJ2U6QQTqz9OSjIg,-MKrCVSBOvc68LusQdAL,target-click,7,-1.0,0,4.266,8.656,5.265,4,3,18.187000036239624,5.511428117752075,2.489123249053955,-4.494971823692322,0,0,0
