,startTime,endTime,control,transitionType,targetLocX,targetLocY,targetLocZ,targetRotX,targetRotY,targetRotZ,targetDimX,targetDimY,targetDimZ,targetType,uid,sid,cid,interfaceID,numClicks,draggingDuration,resetIKNum,topViewDuration,sideViewDuration,frontViewDuration,numViewSwitches,cycleLength
139,1604086218.486,1604086230.84,panel,press/release,6.352373841888581,2.804673768432612,-0.5785586970569262,90,0,0,0.13374151328855785,0.13374151328855785,1.0,cylinder,pLLZgRjFrpUqK9KzWmPskkLoiHF2,-MKuzA0uV7FoiC6lJWbA,-MKuzIvqXVK7q4Uz-tEd,panel-press/release,20,26.466,0,12.353,-10.746,10.747,2,12.353999853134155
140,1604026365.343,1604026374.48,panel,press/release,6.459233258827313,2.1269568935541026,-0.6822032272260715,90,0,0,0.13372034317472078,0.13372034317472078,1.0,cylinder,1WlXn4Ar0RNVVuONT79XQ6XtNrp2,-MKrPtyMQHXnNKWePfNb,-MKrPzLU0zYklgh48zLH,panel-press/release,16,3208052751.23,0,6.675,2.462,0.0,2,9.13700008392334
141,1604026379.146,1604026388.309,panel,press/release,4.8676089327634,2.1396636995254688,0.4150047605127902,90,0,0,0.13372034317472078,0.13372034317472078,1.0,cylinder,1WlXn4Ar0RNVVuONT79XQ6XtNrp2,-MKrPtyMQHXnNKWePfNb,-MKrQ1i9Wi3JXNW6H8VC,panel-press/release,17,0.19,0,-1.738,10.901,0.0,2,9.163000106811523
142,1604026393.673,1604026451.1,panel,press/release,2.4578987235148513,1.4100822746839525,-2.3681682982757235,0,0,90,0.12675211620934493,1.8874012149023645,0.39372652488407167,box,1WlXn4Ar0RNVVuONT79XQ6XtNrp2,-MKrPtyMQHXnNKWePfNb,-MKrQ5G8_MNlblay1csy,panel-press/release,101,-316.205,0,13.232,21.9,22.295,5,57.42699980735779
143,1604026455.651,1604026491.201,panel,press/release,2.5217905520997848,1.2430846917290208,-2.6040222169480485,0,90,90,0.12675211620934493,1.8874012149023645,0.39372652488407167,box,1WlXn4Ar0RNVVuONT79XQ6XtNrp2,-MKrPtyMQHXnNKWePfNb,-MKrQKOYMqgai9yZcvWo,panel-press/release,92,4812079376.327,0,4.887,29.576,1.087,6,35.549999952316284
144,1604026495.606,1604026553.354,panel,press/release,2.1943276490092494,1.177020123202957,-1.4360425088409312,0,45,90,0.12675211620934493,1.8874012149023645,0.39372652488407167,box,1WlXn4Ar0RNVVuONT79XQ6XtNrp2,-MKrPtyMQHXnNKWePfNb,-MKrQU8qUkOIQ5dajDBt,panel-press/release,98,3208053058.806,0,25.717,37.798,-5.767,6,57.748000144958496
145,1604023811.875,1604023817.637,drag,press/release,6.156635218766571,2.2074522401634713,-0.9521893219161117,90,0,0,0.1434379593500077,0.1434379593500077,1.0,cylinder,aGAsQzB2vbenXsJbb5OQ2MjeVj33,-MKrGDouOUWLZpTHR7RL,-MKrGEwYSp4g4caFeZdx,drag-press/release,4,3.209,0,5.762,0.0,0.0,1,5.76200008392334
146,1604023977.443,1604024000.339,drag,press/release,2.3030330719233283,1.649578165784709,-3.2012035773030005,0,90,90,0.11672815727940397,1.7112879134681178,0.36697640279290555,box,aGAsQzB2vbenXsJbb5OQ2MjeVj33,-MKrGDouOUWLZpTHR7RL,-MKrGsMYztgWTXmUjWzP,drag-press/release,10,1604024015.058,0,16.904,0.0,5.992,2,22.895999908447266
147,1604023821.965,1604023898.64,drag,press/release,4.054344240588965,1.6951170496730787,-1.2797378290075565,90,0,0,0.1434379593500077,0.1434379593500077,1.0,cylinder,aGAsQzB2vbenXsJbb5OQ2MjeVj33,-MKrGDouOUWLZpTHR7RL,-MKrGHPCidZd7_jqxI9o,drag-press/release,46,255.352,0,43.056,71.249,-37.63,6,76.67500019073486
148,1604023902.943,1604023973.452,drag,press/release,3.250484142225533,2.5999567103615155,-2.6549263412368527,0,0,90,0.11672815727940397,1.7112879134681178,0.36697640279290555,box,aGAsQzB2vbenXsJbb5OQ2MjeVj33,-MKrGDouOUWLZpTHR7RL,-MKrGaAUUIPto0BTl9Vj,drag-press/release,36,1604023848.113,0,41.178,-17.783,47.114,5,70.50899982452393
149,1604024004.588,1604024195.786,drag,press/release,3.3889791378595238,1.9007501309584307,0.11940342913381485,0,45,90,0.11672815727940397,1.7112879134681178,0.36697640279290555,box,aGAsQzB2vbenXsJbb5OQ2MjeVj33,-MKrGDouOUWLZpTHR7RL,-MKrGyzgknYGLEB2vycN,drag-press/release,142,622.889,1,-164.444,161.017,194.625,14,191.19799995422363
150,1604011777.939,1604011818.253,target,click,3.9723482926720513,2.943545663598083,-1.4256963169278838,0,90,90,0.11633415855445295,2.2971188366407125,0.36990766533143554,box,IlMCksaJOdbyz7oo3C2pYmZ9Axp1,-MKqY9digfshodM_Lg1L,-MKqYKyIHLn4tXibBSWc,target-click,23,-1.0,0,26.811,21.707,-8.204,10,40.31400012969971
151,1604011822.947,1604011876.785,target,click,2.0771171122866545,1.2372728533463984,-1.7499267100270028,0,45,90,0.11633415855445295,2.2971188366407125,0.36990766533143554,box,IlMCksaJOdbyz7oo3C2pYmZ9Axp1,-MKqY9digfshodM_Lg1L,-MKqYVxZ5L57cRgHXYsL,target-click,28,-1.0,0,9.342,21.471,23.025,9,53.83800005912781
152,1604011754.063,1604011763.807,target,click,4.281997677635038,1.9700450591547132,0.5537868801487265,90,0,0,0.13870236826350346,0.13870236826350346,1.0,cylinder,IlMCksaJOdbyz7oo3C2pYmZ9Axp1,-MKqY9digfshodM_Lg1L,-MKqYF8E_2yY8XqxTRc8,target-click,3,-1.0,0,5.923,3.821,0.0,3,9.74399995803833
153,1604011768.352,1604011773.592,target,click,1.84885479084036,2.908559893273558,-1.810762733396782,0,0,90,0.11633415855445295,2.2971188366407125,0.36990766533143554,box,IlMCksaJOdbyz7oo3C2pYmZ9Axp1,-MKqY9digfshodM_Lg1L,-MKqYIcVMd9fpMb335aE,target-click,2,-1.0,0,4.054,3.285,-2.099,3,5.240000009536743
154,1604011743.395,1604011747.259,target,click,6.397530718518422,1.9585167008274587,-0.5584117129490768,90,0,0,0.13870236826350346,0.13870236826350346,1.0,cylinder,IlMCksaJOdbyz7oo3C2pYmZ9Axp1,-MKqY9digfshodM_Lg1L,-MKqYCXYQAzhcr13t4Pn,target-click,2,-1.0,0,3.863,0.001,0.0,1,3.864000082015991
155,1604086570.123,1604086674.115,target,click,2.3658842554825013,2.1939220821174015,-3.066507170464046,0,90,90,0.19099670375698535,1.7267919555974673,0.3623114403396398,box,y720yhwpWOZCiGzRRywDPIVcFLJ2,-MKv-PNHgW7NsD_cEGdH,-MKv-dmAqfAdq0JAQu6B,target-click,28,-1.0,2,134.475,7.653,-38.136,13,103.99200010299683
156,1604086555.192,1604086564.847,target,click,1.6185800423934846,1.946356753362405,-0.33955938042395006,0,0,90,0.19099670375698535,1.7267919555974673,0.3623114403396398,box,y720yhwpWOZCiGzRRywDPIVcFLJ2,-MKv-PNHgW7NsD_cEGdH,-MKv-a7s5fsMTW_HxJOX,target-click,2,-1.0,0,4.005,-2.022,7.672,3,9.65499997138977
157,1604086543.325,1604086550.267,target,click,5.29595606350493,1.7795907837174583,-0.9734196574535041,90,0,0,0.12980629932067328,0.12980629932067328,1.0,cylinder,y720yhwpWOZCiGzRRywDPIVcFLJ2,-MKv-PNHgW7NsD_cEGdH,-MKv-YESzikZdxC7gKhi,target-click,2,-1.0,0,0.0,2.842,4.1,3,6.941999912261963
158,1604086679.163,1604086717.44,target,click,3.03119092897402,1.5493545257314545,1.747608558963993,0,45,90,0.19099670375698535,1.7267919555974673,0.3623114403396398,box,y720yhwpWOZCiGzRRywDPIVcFLJ2,-MKv-PNHgW7NsD_cEGdH,-MKv03OvujkAl4T5NyJS,target-click,13,-1.0,0,5.306,17.571,15.4,5,38.276999950408936
159,1604086527.153,1604086538.343,target,click,6.371589717823877,1.7967447713780964,-0.8995834195927906,90,0,0,0.12980629932067328,0.12980629932067328,1.0,cylinder,y720yhwpWOZCiGzRRywDPIVcFLJ2,-MKv-PNHgW7NsD_cEGdH,-MKv-UHl3get0CcA5hhl,target-click,2,-1.0,0,9.013,6.598,-4.421,3,11.18999981880188
160,1604011456.518,1604011563.424,arrow,press/release,3.087949222872073,1.9500059022187584,-2.9505411140992375,0,90,90,0.11553963827935158,2.282081246384891,0.34704317803948803,box,Um1XGnRxhQM8wyzR2IFQDejpiNx2,-MKqWqnlxGapqkGwB1pa,-MKqX6V5HaMrX8lahkOI,arrow-press/release,52,1604011976.506,0,112.078,-0.174,-4.998,9,106.9060001373291
161,1604011435.203,1604011452.376,arrow,press/release,3.305611914977389,1.3840234146225954,-1.0796459018792222,0,0,90,0.11553963827935158,2.282081246384891,0.34704317803948803,box,Um1XGnRxhQM8wyzR2IFQDejpiNx2,-MKqWqnlxGapqkGwB1pa,-MKqX1I2URzyOepbB3AV,arrow-press/release,10,7.28,0,1.711,28.182,-12.72,3,17.1729998588562
162,1604011423.92,1604011431.211,arrow,press/release,5.950141204743509,2.809537244857326,-1.7044096661625503,90,0,0,0.1488234192424026,0.1488234192424026,1.0,cylinder,Um1XGnRxhQM8wyzR2IFQDejpiNx2,-MKqWqnlxGapqkGwB1pa,-MKqWzXkuVsJz1wtfTbI,arrow-press/release,6,1604011435.066,0,7.291,0.0,0.0,1,7.290999889373779
163,1604011396.646,1604011420.077,arrow,press/release,6.201427148272294,2.084082566287905,-0.6301244756886889,90,0,0,0.1488234192424026,0.1488234192424026,1.0,cylinder,Um1XGnRxhQM8wyzR2IFQDejpiNx2,-MKqWqnlxGapqkGwB1pa,-MKqWssaszYPV6F0RZii,arrow-press/release,14,3208022840.536,0,28.829,0.0,-5.398,3,23.430999994277954
164,1604011567.604,1604011597.125,arrow,press/release,3.1901993276822167,2.2660479755835237,1.6794064865383032,0,45,90,0.11553963827935158,2.282081246384891,0.34704317803948803,box,Um1XGnRxhQM8wyzR2IFQDejpiNx2,-MKqWqnlxGapqkGwB1pa,-MKqXXboqjJCFAW2SITm,arrow-press/release,18,1604011591.266,0,9.121,10.198,10.202,5,29.520999908447266
165,1604085878.635,1604085891.497,drag,press/release,4.954948204403816,3.2486729189147265,-1.8193597346090564,90,0,0,0.12333117742893641,0.12333117742893641,1.0,cylinder,2B7umwtHMkZwc0MEKrqWvXO7eIs2,-MKuxvluvsUpzYopPz9t,-MKuy-xfn-8v3R68j7ds,drag-press/release,8,1604085878.498,0,9.749,0.0,3.113,2,12.861999988555908
166,1604085950.167,1604085983.637,drag,press/release,3.1857496720314313,2.81634891278317,-3.9619694999723327,0,90,90,0.11704708573448863,2.0241289942043172,0.30422968638899267,box,2B7umwtHMkZwc0MEKrqWvXO7eIs2,-MKuxvluvsUpzYopPz9t,-MKuyHQM4ADAJaKieYN_,drag-press/release,16,-1.113,0,15.231,11.576,6.663,4,33.47000002861023
167,1604085863.803,1604085873.326,drag,press/release,6.026489013444952,2.714181313788307,-0.5243858458941117,90,0,0,0.12333117742893641,0.12333117742893641,1.0,cylinder,2B7umwtHMkZwc0MEKrqWvXO7eIs2,-MKuxvluvsUpzYopPz9t,-MKuxxKv_CsovSiAa0j8,drag-press/release,6,1604085873.629,0,9.522,0.0,0.001,1,9.523000001907349
168,1604085897.23,1604085943.256,drag,press/release,2.022768410229431,2.9802393337144624,1.932007224982332,0,0,90,0.11704708573448863,2.0241289942043172,0.30422968638899267,box,2B7umwtHMkZwc0MEKrqWvXO7eIs2,-MKuxvluvsUpzYopPz9t,-MKuy4VDxwqraP26JT55,drag-press/release,26,-52.068,0,0.0,20.652,25.374,4,46.026000022888184
169,1604085990.556,1604086051.662,drag,press/release,2.021456937647924,1.941986914445725,-1.2484612037730676,0,45,90,0.11704708573448863,2.0241289942043172,0.30422968638899267,box,2B7umwtHMkZwc0MEKrqWvXO7eIs2,-MKuxvluvsUpzYopPz9t,-MKuyRHRWb47wyFkVTOl,drag-press/release,38,-18.069,0,16.906,77.411,-33.211,5,61.10599994659424
170,1604087032.712,1604087047.532,drag,press/release,6.154180000972273,3.498231623312138,-0.8311297355095812,90,0,0,0.1297027436975027,0.1297027436975027,1.0,cylinder,wL0S8wieOFalAxcapWoc0EBsAap1,-MKv1JHhuB00KpLHs_Dq,-MKv1Pi7we_cT90R5YB_,drag-press/release,4,7.132,0,27.448,-12.628,0.0,2,14.820000171661377
171,1604087109.359,1604087146.257,drag,press/release,3.248611144326202,1.46238868680181,-1.352573994445414,0,90,90,0.13199252491953445,2.257559325274075,0.3869849487034489,box,wL0S8wieOFalAxcapWoc0EBsAap1,-MKv1JHhuB00KpLHs_Dq,-MKv1hQkftabYSbvikKT,drag-press/release,10,3208174251.545,0,13.652,23.246,0.0,3,36.89800000190735
172,1604087055.042,1604087064.149,drag,press/release,5.447785870061081,2.0550782827477976,0.6170804147279769,90,0,0,0.1297027436975027,0.1297027436975027,1.0,cylinder,wL0S8wieOFalAxcapWoc0EBsAap1,-MKv1JHhuB00KpLHs_Dq,-MKv1VA1EPT7PzMvGyKb,drag-press/release,2,5.035,0,6.102,3.005,0.0,2,9.10699987411499
173,1604087072.644,1604087103.46,drag,press/release,2.1757278629628423,1.4632000036866484,-3.5536701005680023,0,0,90,0.13199252491953445,2.257559325274075,0.3869849487034489,box,wL0S8wieOFalAxcapWoc0EBsAap1,-MKv1JHhuB00KpLHs_Dq,-MKv1ZT3WiYfxjMOWP_c,drag-press/release,6,1604087105.881,0,16.973,23.573,-9.73,4,30.81599998474121
174,1604087152.677,1604087188.351,drag,press/release,3.0254120310852475,2.8254974131627923,0.09651048145707541,0,45,90,0.13199252491953445,2.257559325274075,0.3869849487034489,box,wL0S8wieOFalAxcapWoc0EBsAap1,-MKv1JHhuB00KpLHs_Dq,-MKv1s-_clQL5CpPu8-7,drag-press/release,8,1604087195.038,0,19.578,16.096,0.0,3,35.67400002479553
175,1604086193.558,1604086205.427,targetdrag,click,4.340815177573838,3.8763650473833637,-1.5491274698838693,90,0,0,0.12099827391423537,0.12099827391423537,1.0,cylinder,J1CtfF2mT0WQkW84lRfxR44miy73,-MKuz6EJz11YoQLGIPCT,-MKuzCqLG6DcEr4klIXW,targetdrag-click,4,-1.0,0,8.466,3.403,0.0,3,11.86899995803833
176,1604086232.357,1604086266.624,targetdrag,click,3.784944610138971,2.815276405978458,-3.544040115525124,0,90,90,0.1220473748477363,1.7739810020719309,0.3700177068409439,box,J1CtfF2mT0WQkW84lRfxR44miy73,-MKuz6EJz11YoQLGIPCT,-MKuzMJ_l-2sTehSQm1J,targetdrag-click,16,-1.0,1,22.075,22.145,-9.953,5,34.26699995994568
177,1604086271.0,1604086276.545,targetdrag,click,2.758329058292115,2.479180767380338,-2.1370001494180926,0,45,90,0.1220473748477363,1.7739810020719309,0.3700177068409439,box,J1CtfF2mT0WQkW84lRfxR44miy73,-MKuz6EJz11YoQLGIPCT,-MKuzVkOfGo142gWwZMl,targetdrag-click,2,-1.0,0,3.491,0.0,2.054,2,5.545000076293945
178,1604086172.377,1604086187.477,targetdrag,click,6.301851936877292,1.7401150583347555,-0.8685773742674288,90,0,0,0.12099827391423537,0.12099827391423537,1.0,cylinder,J1CtfF2mT0WQkW84lRfxR44miy73,-MKuz6EJz11YoQLGIPCT,-MKuz7fOCga8Jt9DFbpO,targetdrag-click,7,-1.0,0,23.909,-8.809,0.0,2,15.099999904632568
179,1604086209.863,1604086227.541,targetdrag,click,2.89738087044707,2.3598338534588197,-3.3646488953039144,0,0,90,0.1220473748477363,1.7739810020719309,0.3700177068409439,box,J1CtfF2mT0WQkW84lRfxR44miy73,-MKuz6EJz11YoQLGIPCT,-MKuzGp65G-IcttZSXE5,targetdrag-click,4,-1.0,0,0.002,17.676,0.0,2,17.67799997329712
180,1604086251.014,1604086275.006,drag,press/release,2.0949317588605223,1.2809836159305674,-3.3673103753906877,0,90,90,0.17011039339667935,1.832036521462852,0.32282972047550024,box,YY2m8uMPXLVrnLpYHqi4XNklDpK2,-MKuzDDfftTspOzKKqp1,-MKuzQs5p1jVcH9UCNLz,drag-press/release,18,63.227,0,26.53,8.951,-11.489,4,23.992000102996826
181,1604086207.303,1604086219.352,drag,press/release,6.093483756925998,2.1481110775498102,-0.85979436457148,90,0,0,0.13871707569223937,0.13871707569223937,1.0,cylinder,YY2m8uMPXLVrnLpYHqi4XNklDpK2,-MKuzDDfftTspOzKKqp1,-MKuzGC7uX7M1K6CZV7Q,drag-press/release,6,1604086221.963,0,5.248,11.534,-4.733,5,12.049000024795532
182,1604086235.951,1604086246.449,drag,press/release,3.627795177250845,1.377617079556336,-0.35315887020646564,0,0,90,0.17011039339667935,1.832036521462852,0.32282972047550024,box,YY2m8uMPXLVrnLpYHqi4XNklDpK2,-MKuzDDfftTspOzKKqp1,-MKuzNBjkEQ0jx2x-sg-,drag-press/release,8,1604086253.659,0,3.854,6.644,0.0,3,10.497999906539917
183,1604086224.053,1604086230.952,drag,press/release,4.493495503522629,2.25879683839545,-0.05917253084327734,90,0,0,0.13871707569223937,0.13871707569223937,1.0,cylinder,YY2m8uMPXLVrnLpYHqi4XNklDpK2,-MKuzDDfftTspOzKKqp1,-MKuzKHpIrlROR4dPSrX,drag-press/release,6,1604086228.092,0,9.626,-2.727,0.0,3,6.898999929428101
184,1604086279.276,1604086295.515,drag,press/release,2.4337551729285507,1.2254968151933188,0.21406049443485564,0,45,90,0.17011039339667935,1.832036521462852,0.32282972047550024,box,YY2m8uMPXLVrnLpYHqi4XNklDpK2,-MKuzDDfftTspOzKKqp1,-MKuzXlgiKLDxMV2fBLt,drag-press/release,14,1604086293.673,0,9.05,11.894,-4.705,3,16.23900008201599
185,1604014014.657,1604014024.772,arrow,press/release,6.156801608155145,1.8197641335924004,-0.8278881235223885,90,0,0,0.13554726627193478,0.13554726627193478,1.0,cylinder,pcMg8WKS6URz0dgOT61fIS2x2jg1,-MKqfpyOwNXq2oiAOwo-,-MKqfs20J6xZcU_EoUmy,arrow-press/release,6,1.125,0,18.956,-8.841,0.0,2,10.115000009536743
186,1604014049.293,1604014071.35,arrow,press/release,2.828519233151181,2.1276614095653397,-2.0297999633760346,0,0,90,0.11610790547233027,2.0027022036524262,0.38539980755874986,box,pcMg8WKS6URz0dgOT61fIS2x2jg1,-MKqfpyOwNXq2oiAOwo-,-MKqg-VDAsCVbVJJUMSB,arrow-press/release,12,-11.2,0,12.692,-7.939,17.304,4,22.056999921798706
187,1604014028.932,1604014045.048,arrow,press/release,4.27041538285919,2.5082536855016784,-1.1595008742581359,90,0,0,0.13554726627193478,0.13554726627193478,1.0,cylinder,pcMg8WKS6URz0dgOT61fIS2x2jg1,-MKqfpyOwNXq2oiAOwo-,-MKqfvX4O6xqOqGYBxQf,arrow-press/release,10,1604014040.238,0,9.951,20.035,-13.87,4,16.116000175476074
188,1604014132.456,1604014176.766,arrow,press/release,2.3724180020095385,1.038201345056002,-3.939545752863497,0,45,90,0.11610790547233027,2.0027022036524262,0.38539980755874986,box,pcMg8WKS6URz0dgOT61fIS2x2jg1,-MKqfpyOwNXq2oiAOwo-,-MKqgJncuJaNuTkhWDHd,arrow-press/release,22,4812042562.638,0,26.857,33.302,-15.849,8,44.30999994277954
189,1604014075.275,1604014128.425,arrow,press/release,2.6899832748235624,1.701542695586471,-3.094374547028977,0,90,90,0.11610790547233027,2.0027022036524262,0.38539980755874986,box,pcMg8WKS6URz0dgOT61fIS2x2jg1,-MKqfpyOwNXq2oiAOwo-,-MKqg5qAdMWE5gp1oNWA,arrow-press/release,30,69.059,0,40.309,11.683,1.158,7,53.14999985694885
190,1604012625.762,1604012629.376,drag,press/release,6.465329519706808,2.54025006741535,-0.7777949509057572,90,0,0,0.1331050836916699,0.1331050836916699,1.0,cylinder,UxuVLg75x0WUMQCAIlY74swWIJ73,-MKqaYqg1VLyglSrQgo3,-MKqaZxX3_d7T8uRlgsQ,drag-press/release,4,1.916,0,3.614,0.0,0.0,1,3.613999843597412
191,1604012684.677,1604012737.897,drag,press/release,3.9364033297185324,1.8113167588800665,1.068328105554885,0,90,90,0.13759907305469088,1.8273800488425591,0.3686065779583585,box,UxuVLg75x0WUMQCAIlY74swWIJ73,-MKqaYqg1VLyglSrQgo3,-MKqanL4p4_NDAMqSoj_,drag-press/release,6,1604012742.631,0,99.295,-46.075,0.0,3,53.22000002861023
192,1604012633.322,1604012639.44,drag,press/release,4.795298473145912,1.2536343359473754,-0.8053558763111137,90,0,0,0.1331050836916699,0.1331050836916699,1.0,cylinder,UxuVLg75x0WUMQCAIlY74swWIJ73,-MKqaYqg1VLyglSrQgo3,-MKqaane3Law40S_YkvL,drag-press/release,6,3208025276.916,0,4.782,1.336,0.0,2,6.118000030517578
193,1604012643.552,1604012680.888,drag,press/release,2.5179662538865597,1.969622786635746,0.1367657015941779,0,0,90,0.13759907305469088,1.8273800488425591,0.3686065779583585,box,UxuVLg75x0WUMQCAIlY74swWIJ73,-MKqaYqg1VLyglSrQgo3,-MKqadIVi4pw6bogoIZq,drag-press/release,22,1604012656.24,1,3.743,25.181,8.412,7,37.335999965667725
194,1604012741.611,1604012748.462,drag,press/release,2.17950407520107,2.322292185879354,-3.7198137967813096,0,45,90,0.13759907305469088,1.8273800488425591,0.3686065779583585,box,UxuVLg75x0WUMQCAIlY74swWIJ73,-MKqaYqg1VLyglSrQgo3,-MKqb0Ef0U5p8YJNRchL,drag-press/release,6,1.165,0,3.085,3.018,0.748,3,6.85099983215332
195,1604127936.624,1604128142.34,targetdrag,click,2.4072028002662997,1.2070159570435077,-2.639345350409741,0,90,90,0.15185115047674236,1.9204984864497245,0.31921575024849047,box,t3OaZ1oQaoUvi198ajJgP1LIn0J3,-MKxSfA1nxh3tEyij73E,-MKxTS0lc92T5ISjLhwV,targetdrag-click,18,-1.0,1,162.785,-26.641,69.572,8,205.71599984169006
196,1604128154.751,1604128568.262,targetdrag,click,2.140542314911269,1.6198602660122314,-3.206366898131063,0,45,90,0.15185115047674236,1.9204984864497245,0.31921575024849047,box,t3OaZ1oQaoUvi198ajJgP1LIn0J3,-MKxSfA1nxh3tEyij73E,-MKxUHH-58kGZ2TqGAVj,targetdrag-click,28,-1.0,2,118.437,-201.8,496.874,11,413.5110001564026
197,1604127802.949,1604127930.092,targetdrag,click,3.5562543692819713,2.158748738408854,1.746584679743039,0,0,90,0.15185115047674236,1.9204984864497245,0.31921575024849047,box,t3OaZ1oQaoUvi198ajJgP1LIn0J3,-MKxSfA1nxh3tEyij73E,-MKxSwO4TWS4vZCVsQRH,targetdrag-click,12,-1.0,3,0.0,101.941,25.202,2,127.14300012588501
198,1604127779.401,1604127795.397,targetdrag,click,4.820971314879297,2.3084862416309178,-0.4976809529211368,90,0,0,0.12697964972751016,0.12697964972751016,1.0,cylinder,t3OaZ1oQaoUvi198ajJgP1LIn0J3,-MKxSfA1nxh3tEyij73E,-MKxSqd8wUWlQ9VkhBzx,targetdrag-click,4,-1.0,0,0.0,7.502,8.494,3,15.996000051498413
199,1604127742.187,1604127771.497,targetdrag,click,6.383730737407552,2.7297178232694095,-0.6535190994664954,90,0,0,0.12697964972751016,0.12697964972751016,1.0,cylinder,t3OaZ1oQaoUvi198ajJgP1LIn0J3,-MKxSfA1nxh3tEyij73E,-MKxShYhxSiWzQAw131x,targetdrag-click,4,-1.0,0,25.426,11.714,-7.83,3,29.30999994277954
200,1604026297.934,1604026358.156,targetdrag,click,3.8652025579268794,1.2487153330798653,-0.25841394924102534,0,0,90,0.16423953693911475,1.9959100444136717,0.3353549074128918,box,ktIq9TeNHXQ2XNhYaXE9jsevIAT2,-MKrPai2_-6OqPAkg3sF,-MKrPitDO51seM85Zimz,targetdrag-click,22,-1.0,2,32.14,3.4,24.682,9,60.22199988365173
201,1604026287.891,1604026293.702,targetdrag,click,5.405917834987764,1.8743007701219951,-0.36870141743777163,90,0,0,0.12901305195912752,0.12901305195912752,1.0,cylinder,ktIq9TeNHXQ2XNhYaXE9jsevIAT2,-MKrPai2_-6OqPAkg3sF,-MKrPgRIl1XKVu93ad0I,targetdrag-click,2,-1.0,0,5.811,0.0,0.0,1,5.810999870300293
202,1604026423.011,1604026659.353,targetdrag,click,2.457589734752764,2.1351692115299987,-1.9297480931176985,0,45,90,0.16423953693911475,1.9959100444136717,0.3353549074128918,box,ktIq9TeNHXQ2XNhYaXE9jsevIAT2,-MKrPai2_-6OqPAkg3sF,-MKrQCQY8YyQT9Ej2eEK,targetdrag-click,94,-1.0,7,272.993,-197.225,160.574,17,236.3420000076294
203,1604026270.174,1604026283.589,targetdrag,click,6.323581004427748,2.7735856270939103,-0.5693867889186615,90,0,0,0.12901305195912752,0.12901305195912752,1.0,cylinder,ktIq9TeNHXQ2XNhYaXE9jsevIAT2,-MKrPai2_-6OqPAkg3sF,-MKrPc6TEzye35ZA_p5z,targetdrag-click,4,-1.0,1,6.048,7.367,0.0,3,13.414999961853027
204,1604026362.278,1604026418.959,targetdrag,click,3.5520270530593776,1.3017104860139757,-1.5533450609089199,0,90,90,0.16423953693911475,1.9959100444136717,0.3353549074128918,box,ktIq9TeNHXQ2XNhYaXE9jsevIAT2,-MKrPai2_-6OqPAkg3sF,-MKrPyaaGzkVZ-spmqGZ,targetdrag-click,22,-1.0,1,13.284,17.779,25.618,7,56.680999994277954
205,1604017185.106,1604017279.316,targetdrag,click,3.438780778153725,2.8938750403379645,0.5318829131964549,0,45,90,0.10324601144746483,1.8539079791878257,0.30229875398200223,box,Yf8xLeMycFOIOKlLUy0L9RVe0O12,-MKqqNZuJ5niJYSrYkhb,-MKqry4H6Yeg54yWV1rl,targetdrag-click,20,-1.0,0,46.482,57.323,-9.595,5,94.21000003814697
206,1604016857.224,1604017180.483,targetdrag,click,2.464353574021573,2.2755661565348198,1.308428152453045,0,90,90,0.10324601144746483,1.8539079791878257,0.30229875398200223,box,Yf8xLeMycFOIOKlLUy0L9RVe0O12,-MKqqNZuJ5niJYSrYkhb,-MKqqi17VW8loDJA18Dk,targetdrag-click,56,-1.0,11,230.058,-36.05,129.251,17,323.2590000629425
207,1604016815.671,1604016853.091,targetdrag,click,2.3840841413611136,2.1661519502573423,-0.1644350838046469,0,0,90,0.10324601144746483,1.8539079791878257,0.30229875398200223,box,Yf8xLeMycFOIOKlLUy0L9RVe0O12,-MKqqNZuJ5niJYSrYkhb,-MKqqYsrLW04h3qLmfWd,targetdrag-click,6,-1.0,0,44.19,25.585,-32.355,4,37.420000076293945
208,1604016774.297,1604016795.608,targetdrag,click,6.185726164205872,2.8943706898422,-0.9442955288313912,90,0,0,0.13156963080856515,0.13156963080856515,1.0,cylinder,Yf8xLeMycFOIOKlLUy0L9RVe0O12,-MKqqNZuJ5niJYSrYkhb,-MKqqOmO-oCSd-pb8zgU,targetdrag-click,6,-1.0,1,8.353,0.0,12.958,3,21.311000108718872
209,1604016800.582,1604016811.401,targetdrag,click,5.745657549756592,1.6696141886173852,0.8408695741902097,90,0,0,0.13156963080856515,0.13156963080856515,1.0,cylinder,Yf8xLeMycFOIOKlLUy0L9RVe0O12,-MKqqNZuJ5niJYSrYkhb,-MKqqVC5Poxgcy311b3x,targetdrag-click,4,-1.0,0,19.954,-9.135,0.0,2,10.819000005722046
210,1604085185.578,1604085196.683,target,click,6.428887423570161,3.2500401540587953,-0.920918579232247,90,0,0,0.12943432262036814,0.12943432262036814,1.0,cylinder,R4tEQsJDbVe4AfN8KEPmtmPfqi53,-MKuvL-lwos1HgrrWZJl,-MKuvMke2wimu8MdJ83T,target-click,2,-1.0,0,8.531,2.574,0.0,2,11.105000019073486
