,startTime,endTime,control,transitionType,targetX,targetY,targetTheta,threshXY,threshTheta,uid,sid,cid,interfaceID,numClicks,draggingDuration,cycleLength,targetDistance
4267,1599757011.613,1599757015.471,targetdrag,click,423.55527276680215,397.89082435984847,-139.09721917948565,29.473304916693262,5.065236365704607,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswgeSR-c3ZQAdzkbG,targetdrag-click,2,-1.0,3.8580000400543213,163.08918391977647
4268,1599757024.124,1599757026.999,targetdrag,click,285.5130246340128,188.99064186904926,-105.32683439636143,16.276400505830146,50.48763079661829,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswjhwbcRUUbUhxAY6,targetdrag-click,2,-1.0,2.875,93.33547401854219
4269,1599757032.055,1599757034.951,targetdrag,click,323.5733985210321,324.23897114719006,43.37298136286435,16.18891347884614,14.445654933383468,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswldrT0jqpPFv_gUk,targetdrag-click,2,-1.0,2.8959999084472656,82.33007023998847
4270,1599757039.212,1599757042.558,targetdrag,click,343.32355613164833,249.32362339218943,12.784514438037746,29.27516649402706,5.41727687885552,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswnOgrFnO9z7QoO-2,targetdrag-click,2,-1.0,3.3460001945495605,13.6802722554833
4271,1599757046.029,1599757048.311,targetdrag,click,299.98407830541726,247.60656171255474,-6.966018656327395,29.67246169692141,32.88129340887253,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswp3CjhkooGnaI47I,targetdrag-click,2,-1.0,2.2820000648498535,57.03294659180524
4272,1599757051.899,1599757054.31,targetdrag,click,292.63730547360007,267.46970211629827,-142.61152306560746,28.449305816479562,48.86211815266938,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswqUvRBDMH41y0Xnf,targetdrag-click,2,-1.0,2.4110000133514404,66.9603341013429
4273,1599757057.879,1599757061.214,targetdrag,click,387.6417382571464,245.47516353156593,39.15280243792186,16.38853577851318,54.875744287552635,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswrxM0Q1nWnbGwRII,targetdrag-click,2,-1.0,3.3350000381469727,30.84380967955601
4274,1599757067.468,1599757070.504,targetdrag,click,442.7776640514896,181.9315601715739,-17.03184752671295,18.00410954252936,58.657838224130906,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswuIB4XzYV5rT5eBj,targetdrag-click,2,-1.0,3.0360000133514404,108.88518389179228
4275,1599757075.003,1599757079.679,targetdrag,click,309.9186687662658,149.80916445811025,178.8059177299348,7.34224092893821,7.712853567586414,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGsww7vKyYY97mvyKyW,targetdrag-click,2,-1.0,4.675999879837036,109.79742076314368
4276,1599757083.356,1599757085.904,targetdrag,click,193.86972431459833,97.81595065438958,-50.329971649631716,10.477942141086963,10.562833490665174,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswyARwRrhlTlgzMkw,targetdrag-click,2,-1.0,2.5480000972747803,222.41426128225484
4277,1599757089.779,1599757092.009,targetdrag,click,363.4259372906006,255.8950729854605,-100.3616297956657,7.755385379077325,12.917243339616812,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGswzjnZphNckR-5keY,targetdrag-click,2,-1.0,2.2300000190734863,9.425216259458368
4278,1599757095.635,1599757098.703,targetdrag,click,574.3473060087126,338.49622950375715,-93.22853385426939,29.973540386486825,32.7433737737429,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGsx0AIoBrdT-jC1oky,targetdrag-click,2,-1.0,3.068000078201294,235.0519655834304
4279,1599757102.085,1599757104.798,targetdrag,click,510.1969117074271,295.99832823144493,59.927705127505064,16.17962846814612,9.573141773413017,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGsx1k4rBthOvRqYJs5,targetdrag-click,2,-1.0,2.7130000591278076,160.24399088029432
4280,1599757108.382,1599757111.888,targetdrag,click,372.82048944372235,260.85525886448903,127.23112144277468,22.977727521360773,10.872583625918352,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGsx3HT7OR0zVrOV-Cm,targetdrag-click,2,-1.0,3.50600004196167,19.769548527545492
4281,1599757115.525,1599757117.84,targetdrag,click,460.1723867555354,137.34162809799818,95.3073273102049,18.21159192760711,58.22241591274736,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGsx5140Ebn8j5V4Jo_,targetdrag-click,2,-1.0,2.31499981880188,152.02675226630188
4282,1599757121.484,1599757124.239,targetdrag,click,457.6924364607402,267.2642191362249,-42.96580805440718,10.466913484016292,37.76434410501306,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGsx6UB7y3R4g2ROgUw,targetdrag-click,2,-1.0,2.755000114440918,102.33547020000569
4283,1599757127.821,1599757130.135,targetdrag,click,358.741695821998,229.7475674287076,-97.86387218640597,27.671667045503934,31.526647885179024,V5gVvDONepTEymJrpqpFrLdt9882,-MGswB1pLfPIf4tQP37h,-MGsx81CtOCTT94yB-4M,targetdrag-click,2,-1.0,2.313999891281128,19.331054400847496
4284,1599863618.505,1599863639.903,panel,click,387.8344046919154,101.4586491512946,101.6862159676001,22.255334660353427,10.127901484803587,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzIMj9LUbtPB_g0t1P,panel-click,21,-1.0,21.39800000190735,150.72893127387852
4285,1599863644.033,1599863656.51,panel,click,349.9732848694786,240.1478603536461,-111.7814214260359,11.430101695548352,8.507477026054886,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzISy04LdxJPBJzXbR,panel-click,1,-1.0,12.476999998092651,11.301995480624141
4286,1599863660.821,1599863705.105,panel,click,142.01375599427095,160.7464962499771,-88.33833219020633,11.258223282118731,59.644715904656834,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzIX3KN7cJ9BeDCeww,panel-click,29,-1.0,44.28399991989136,232.39571002031465
4287,1599863710.58,1599863720.234,panel,click,439.9922561754237,98.64266934123589,-11.165947890518746,25.91002576233027,40.9325733610689,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzIiCoCnP7mCDyhpfO,panel-click,4,-1.0,9.654000043869019,171.74120492157982
4288,1599863728.539,1599863740.753,panel,click,499.6542119697655,367.6660932151223,12.607645878084819,24.231091946075257,9.956283960344013,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzImaQp9CXIssSUEpG,panel-click,6,-1.0,12.21399998664856,185.558254657816
4289,1599863746.555,1599863761.814,panel,click,123.48931809308533,180.70193499384663,-145.66029400585774,24.670657527001744,11.590439625967369,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzIqzvjpwEdvjUwioP,panel-click,9,-1.0,15.258999824523926,243.29378177055213
4290,1599863766.35,1599863780.476,panel,click,509.10410978276946,93.23094134206312,-35.92855330683872,5.990548057934889,45.89799211398862,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzIvpDdawVYwLJN6Fg,panel-click,8,-1.0,14.126000165939331,217.7146293844044
4291,1599863784.59,1599863800.507,panel,click,224.046153512679,404.0291606807459,-149.00174598093173,8.508298473415778,31.705048501062254,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJ-HDb-zRBtA9YEDt,panel-click,8,-1.0,15.91700005531311,204.23213742491814
4292,1599863804.454,1599863821.562,panel,click,265.82724949145734,283.15025328073614,-133.22147973050755,8.94309525998484,26.16668441204928,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJ47aYLLoz5iEd9rl,panel-click,9,-1.0,17.10800004005432,97.35866799844477
4293,1599863826.788,1599863837.048,panel,click,314.22384964402164,291.9575786568527,82.13461695095233,9.801909198778745,32.74595084184411,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJ9_ZXPEpLkanoYFB,panel-click,6,-1.0,10.259999990463257,60.62303690295427
4294,1599863844.684,1599863849.712,panel,click,474.5105258288612,233.39381531709114,-2.4871768104123904,21.913198125087188,13.008379385877811,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJDxBFYDJCJj8iHuz,panel-click,2,-1.0,5.0279998779296875,118.5422991211682
4295,1599863853.865,1599863859.744,panel,click,270.0203861341671,218.50697292910985,12.032934932045576,11.033330963710242,34.043362949071664,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJGBdNozxnx-dPG2q,panel-click,4,-1.0,5.878999948501587,92.16983198528372
4296,1599863864.117,1599863885.824,panel,click,478.9226043811486,154.73843193736474,161.5913640966838,8.74783888324585,49.70337997266276,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJIgppLFMUHmeBOVC,panel-click,14,-1.0,21.70699977874756,154.1115332241844
4297,1599863890.145,1599863903.48,panel,click,546.1721843446843,100.75284802457583,166.68673317034722,20.48694988190531,47.622833115640574,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJP2WXjPU2q1R_Ql6,panel-click,6,-1.0,13.335000038146973,240.3400370278821
4298,1599863915.645,1599863927.48,panel,click,400.0670031272491,313.3541935974558,-59.49948406475245,27.591422532886803,50.896574134801384,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJVGxmlyrAj12-bTj,panel-click,8,-1.0,11.835000038146973,77.43532134589036
4299,1599863931.424,1599863941.433,panel,click,309.75376740265267,232.9837314648371,125.80376940071976,23.49578152881783,21.82754871956222,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJZ7VlFctXIMk350a,panel-click,6,-1.0,10.009000062942505,49.887146164448964
4300,1599863945.441,1599863961.088,panel,click,499.4699212484414,126.00184677163399,-74.4242555351221,19.13852448227624,38.677056730102436,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJbYXJjahAcf29Xwj,panel-click,8,-1.0,15.647000074386597,188.21855423450071
4301,1599863965.218,1599863971.739,panel,click,401.04511634136475,318.44002058031856,6.851507515235435,20.85941443019074,17.551475406582785,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJgNXOqM0tOk59vUQ,panel-click,6,-1.0,6.521000146865845,82.23070431243686
4302,1599863975.83,1599863983.872,panel,click,359.18418649440457,132.88473871268732,75.69174654365857,24.028602739496563,37.266354945910265,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJiyL_iMQMuOznLc5,panel-click,4,-1.0,8.04200005531311,116.13580229396632
4303,1599863987.852,1599864003.265,panel,click,160.88713614645144,338.73461770611925,116.66832656964382,10.477965516929903,12.384079787636438,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJluBHcoGCTQqqsp5,panel-click,10,-1.0,15.413000106811523,215.66770037190048
4304,1599864007.322,1599864016.999,panel,click,348.70064796691605,170.8473815514872,-93.92041268361605,23.394033433554974,54.56508758444802,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJqePBGNwFSYPSfuw,panel-click,6,-1.0,9.677000045776367,78.59205439818888
4305,1599864021.014,1599864035.413,panel,click,368.6691142452406,182.43067285969408,148.49047331457808,27.28823923568911,58.22514510277334,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJu-LMlwAryc-dCLe,panel-click,10,-1.0,14.39900016784668,67.58434392062667
4306,1599864039.373,1599864058.525,panel,click,221.4989140435659,399.28070402989357,-132.91650235887337,11.133455589649545,39.19084512108185,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzJyUCnqjSwyQWRSw8,panel-click,7,-1.0,19.152000188827515,202.34829947171144
4307,1599864064.577,1599864072.855,panel,click,388.8441271252351,259.21920927386367,-31.131699656339585,5.342538744669185,18.102204031021785,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzK3d0V3MWQGna8zor,panel-click,6,-1.0,8.278000116348267,33.44369403267461
4308,1599864077.237,1599864090.048,panel,click,287.78637126172924,191.2918441577128,148.38979257563665,26.81762233335479,19.900905500702507,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzK6ipZkh8vAD3D_YS,panel-click,8,-1.0,12.811000108718872,90.115246511547
4309,1599864094.769,1599864106.439,panel,click,520.9817233391628,233.1295784467345,-29.249778705594323,27.66299207398169,32.66256205755971,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKB-lQHY1F4Yf-sQR,panel-click,10,-1.0,11.669999837875366,164.74791613116113
4310,1599864110.458,1599864122.012,panel,click,389.65547177632493,204.2122000117456,-116.15582636217795,23.397006051449218,14.449664763339728,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKEputsuMlhVq_GFp,panel-click,10,-1.0,11.55400013923645,55.42857444245011
4311,1599864126.02,1599864141.254,panel,click,412.2495385347369,95.51040217743898,-164.70428008620297,29.777485863488543,58.28236794674163,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKId3M4x4cy94R6UO,panel-click,10,-1.0,15.233999967575073,163.1305248812524
4312,1599864145.905,1599864158.32,panel,click,459.7246104444346,285.50849573237275,-92.1338211365992,10.35633086925775,19.593592692563753,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKNUlAznO_qSKTsk7,panel-click,8,-1.0,12.414999961853027,109.0193370535774
4313,1599864162.426,1599864174.477,panel,click,419.1459413662652,232.69986185988355,151.09848446020328,8.004341100379138,41.2636488144606,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKRWu929tlsuZ9_p6,panel-click,8,-1.0,12.050999879837036,64.2480546918438
4314,1599864178.503,1599864198.018,panel,click,332.87507785353205,326.0360021250628,-153.89735032698331,12.453482485047896,17.099613261535435,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKVS6cuNv8d9ryaQl,panel-click,16,-1.0,19.514999866485596,80.72519737966466
4315,1599864202.211,1599864224.603,panel,click,335.3590886696153,134.3422706330977,100.6612455961614,11.116350489774156,34.50142714507788,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKaEYNlCYwSz7tRXQ,panel-click,12,-1.0,22.39199995994568,116.6821492207929
4316,1599864233.347,1599864242.376,panel,click,469.1948125846883,376.2036775719627,2.5800227519186514,5.714993174895129,24.114810857156918,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKhq270dhKZziqvcl,panel-click,7,-1.0,9.029000043869019,169.61265152913913
4317,1599864246.644,1599864263.04,panel,click,552.6020853557985,131.23496540993483,-105.30388188172883,28.18707903303943,15.777530172471929,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKl4o-7qK68d_aaFT,panel-click,12,-1.0,16.395999908447266,228.31727741793074
4318,1599864267.28,1599864277.085,panel,click,259.72872939185527,363.52761828313174,20.730334704244953,9.269380522868222,20.545585905993576,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKq7FJ0BGwdaI2VX4,panel-click,8,-1.0,9.805000066757202,150.26069158409211
4319,1599864281.671,1599864294.735,panel,click,335.81672650982284,238.82662805057822,-47.88505005716478,15.880631713615212,32.736724782308755,VHEJmYFxnubq3Hi76TnjnZh3CDU2,-MGzILXGwnk7anrjph7f,-MGzKtd6Zx0NN-Y8a86S,panel-click,12,-1.0,13.063999891281128,23.499544093044108
4320,1602712881.42,1602712890.723,panel,press/release,347.1840648716419,186.37618605555426,-98.54783289827697,27.842491286675696,32.63428651674076,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd7RZBn1tnhUIVs1LP,panel-press/release,8,3.24,9.30299997329712,63.388442601097964
4321,1602712894.6,1602712903.482,panel,press/release,434.5041411848003,209.70952951650798,-88.39637466128605,9.199711081283622,41.496435525057976,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd7Um8osBt8RiSaT2b,panel-press/release,17,3.69,8.882000207901001,86.89437825088349
4322,1602712907.464,1602712924.926,panel,press/release,399.7543880947265,300.4975908351703,-10.276111847815796,16.372608904303952,29.017985604580126,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd7Xv7ki3wTS1_Y7uX,panel-press/release,24,2.926,17.462000131607056,66.93235064735964
4323,1602712928.959,1602712940.721,panel,press/release,497.92310346143086,176.50769476419896,-26.134041195654447,19.952066848785787,45.474666813531954,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd7c9z__3rMatT3aSt,panel-press/release,12,3.719,11.76199984550476,158.47540947289485
4324,1602712944.637,1602712950.859,panel,press/release,357.23622897658834,267.7296373769308,-121.733829437481,24.68091508153285,46.39809538570459,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd7fzxVAFM2ZWARYpm,panel-press/release,6,2.258,6.221999883651733,18.731127045661257
4325,1602713017.656,1602713029.159,panel,press/release,564.386446733485,280.41132128532684,-65.18013986851214,23.95837293510915,48.00226099319306,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd7xosZjAgqc5GU2oi,panel-press/release,18,5.481,11.503000020980835,209.7517804301804
4326,1602713033.05,1602713041.927,panel,press/release,453.2396935851992,204.3774872732856,25.217286610690795,21.192103809613325,26.9287008724669,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd80_Pk-_ZOIOWSZCc,panel-press/release,12,3.71,8.877000093460083,106.08132382007125
4327,1602713045.722,1602713060.008,panel,press/release,390.8948059613614,379.39729365607394,46.607710530784466,8.766191561709785,16.5344629907675,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd83fPRuhdnQ4t9imy,panel-press/release,28,5.032,14.28600001335144,134.73051645409336
4328,1602713063.986,1602713073.068,panel,press/release,459.0615070781514,364.5829252326902,127.1283428039722,20.336287959822876,49.6069930125244,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd887mcWK7RwqK8qSE,panel-press/release,10,4.782,9.082000017166138,154.19456486014414
4329,1602713076.961,1602713088.534,panel,press/release,540.699743027639,267.0314122739743,166.33314814568206,14.702066614777516,17.949066635177083,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8BIWD3lrTGXcbyC1,panel-press/release,20,5.95,11.572999954223633,184.58257614686883
4330,1602713092.79,1602713097.815,panel,press/release,324.7912603717879,237.49431482189058,11.650295079983138,24.45493393827929,18.46168199786687,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8F9qH9bWpPl7QAnJ,panel-press/release,6,1.372,5.025000095367432,34.20210081056024
4331,1602713101.578,1602713113.256,panel,press/release,445.3694377381597,227.26494821311232,165.3746316802195,15.784405010637316,41.46083311535175,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8HJ9bzL6iwnECAdU,panel-press/release,16,4.339,11.67799997329712,91.0031318270815
4332,1602713117.251,1602713130.281,panel,press/release,274.0469230486217,396.797478831488,-96.76333704506675,6.139704174621379,47.0188053779696,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8L82u6Sz4ahyHtm0,panel-press/release,18,5.538,13.02999997138977,169.48542038961767
4333,1602713134.115,1602713142.911,panel,press/release,340.46684563860447,272.9313408561273,-144.3694464496616,13.603475679178443,30.32459319770916,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8PFZhlQyuBZW09KT,panel-press/release,10,3.463,8.796000003814697,29.087012021001392
4334,1602713146.716,1602713158.494,panel,press/release,162.94179804433585,333.19736531458517,72.1773769759837,12.389954131344787,26.874578330853993,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8SKRjATt3Cxt_N6S,panel-press/release,22,5.964,11.777999877929688,211.53671565991337
4335,1602713162.336,1602713179.253,panel,press/release,316.1730436861806,113.96409122735045,-120.05641836914546,13.769723210683566,27.58152613858009,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8W8VQf0qYavb-QDP,panel-press/release,32,6.578,16.91700005531311,141.0728075140842
4336,1602713183.183,1602713200.093,panel,press/release,187.61261453529318,153.49628331652144,125.20161470058206,29.834128114623034,43.12724274321432,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8aEE9WXziG1v8DGl,panel-press/release,16,8.125,16.90999984741211,194.45576940509457
4337,1602713203.855,1602713216.725,panel,press/release,299.45981914879013,375.08546170369556,90.62221079400058,19.958120017248483,11.436634369819913,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8fHEy_VDvbRII1Ia,panel-press/release,14,5.345,12.869999885559082,138.59443013853053
4338,1602713220.568,1602713227.484,panel,press/release,335.193658404866,246.93231414978882,-152.60267540763164,23.003999783442772,22.875066853659288,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8jMNukhgRB-jLjxL,panel-press/release,6,2.813,6.915999889373779,21.904151627918246
4339,1602713231.547,1602713235.471,panel,press/release,472.9196851664089,237.98942973964273,7.485914706225758,17.127528141173013,42.83201589288533,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8m1vGkp00xohFYPV,panel-press/release,4,1.924,3.9240000247955322,116.44142762151975
4340,1602713239.457,1602713259.912,panel,press/release,161.65696781595784,229.41866692329015,16.859796839782494,8.777860903253464,22.796319310220017,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8nyWesS5nl5Hpdp1,panel-press/release,18,4.709,20.454999923706055,196.32200291336878
4341,1602713263.637,1602713283.746,panel,press/release,375.86071758658596,277.43174089247805,75.15583779168536,26.27161531256466,6.497494512112853,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8tsLfiupKFPKrGqN,panel-press/release,34,5.277,20.108999967575073,34.118771344495414
4342,1602713287.777,1602713324.353,panel,press/release,556.9279495486188,198.09987444322206,9.518952488296506,12.111840353869407,41.298002476792355,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd8zlWSt2bfZseET4M,panel-press/release,14,4.308,36.57599997520447,206.30561745238742
4343,1602713328.351,1602713337.957,panel,press/release,177.51102069783732,367.93079280681894,33.78839035006203,24.413906132672604,45.0520671869704,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd98fUXFyjyL0pqRQk,panel-press/release,10,4.892,9.605999946594238,215.31564543383902
4344,1602713341.873,1602713356.108,panel,press/release,465.0041365299557,189.14553705344298,-174.07082403666874,17.99393590967185,26.152870911362854,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9ByleLF3aCbesKS1,panel-press/release,18,6.143,14.235000133514404,123.48056625316421
4345,1602713360.321,1602713375.575,panel,press/release,137.51239259024885,298.42695108498685,140.72192290398394,5.858331862647674,36.59582201775158,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9GU0NiJtKtrW4GnY,panel-press/release,18,6.383,15.253999948501587,224.98407343635398
4346,1602713379.428,1602713396.92,panel,press/release,322.72439292717326,262.7043897395137,91.08575836835237,5.072762907426191,7.576101689998361,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9L8Z9cPfhhWfseyi,panel-press/release,28,5.683,17.492000102996826,36.91378520747093
4347,1602713400.768,1602713409.297,panel,press/release,315.4017979087475,325.7444067976795,83.97959942921997,15.798451790844332,29.209004681034056,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9QM-DIWzDyaYB0OO,panel-press/release,10,4.069,8.529000043869019,87.29326658999767
4348,1602713413.124,1602713426.694,panel,press/release,560.6740591126721,312.36146090860035,175.55954197159372,28.911016509575546,28.4662729681612,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9TN3Gby0VRiaEzIc,panel-press/release,20,6.481,13.569999933242798,213.30212629953868
4349,1602713430.794,1602713438.736,panel,press/release,334.9757597594591,205.92724517755332,34.974799917975645,5.128268057947451,39.532096982321406,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9Xg9whkVapG5dcdZ,panel-press/release,10,3.001,7.942000150680542,48.37695077376896
4350,1602713442.505,1602713453.034,panel,press/release,339.6761015425275,249.96061954479956,-146.23749877114534,10.157732128440255,39.22029955991012,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9_Y88iSeFa2sGchO,panel-press/release,16,3.204,10.52899980545044,17.35051145282668
4351,1602713456.954,1602713464.225,panel,press/release,384.01770705178666,256.59041864913524,-98.34528229852107,8.163596279477352,49.15055698094122,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9d3uV6J3BHSNF420,panel-press/release,12,3.152,7.270999908447266,28.063694510974543
4352,1602713468.049,1602713477.584,panel,press/release,450.77578463143675,270.52166643842463,-65.87353385514834,18.179360879443333,43.39756413275711,Va6Apgxm9xSsaTpOYOZGdACjLKn2,-MJd7Q_Ycz2KVYqboYI0,-MJd9fmGMvuoslzxmglu,panel-press/release,14,3.761,9.535000085830688,96.21371996512983
